gem,version,downloads,best_doc_url,doc_source,doc_coverage_pct,methods_documented,methods_total,has_readme,doc_dir_files,link_docs,docs_host,doc_is_autogen,gh_docs_dir,gh_site_config,gh_has_wiki,gh_has_pages,gh_homepage,link_home,link_changelog,link_wiki,github_url
google-apis-drive_v3,0.87.0,28859760,https://googleapis.dev/ruby/google-apis-drive_v3/v0.85.0,rubygems:custom_doc_site,64.4,139.0,216.0,False,0,https://googleapis.dev/ruby/google-apis-drive_v3/v0.85.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-drive_v3/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
oga,3.5,28747037,http://code.yorickpeterse.com/oga/latest/,rubygems:custom_doc_site,66.6,395.0,593.0,True,5,http://code.yorickpeterse.com/oga/latest/,code.yorickpeterse.com,False,,,,,,https://github.com/yorickpeterse/oga/,,https://gitlab.com/yorickpeterse/oga/wikis/home,https://github.com/yorickpeterse/oga
bourbon,7.3.0,28738862,http://bourbon.io/docs/,rubygems:custom_doc_site,0.0,0.0,14.0,True,0,http://bourbon.io/docs/,bourbon.io,False,,,,,,https://www.bourbon.io/,,,https://github.com/thoughtbot/bourbon
yard-sorbet,0.9.0,28511980,https://dduugg.github.io/yard-sorbet/,rubygems:custom_doc_site,0.0,0.0,50.0,False,0,https://dduugg.github.io/yard-sorbet/,dduugg.github.io,False,,,,,,https://github.com/dduugg/yard-sorbet,https://github.com/dduugg/yard-sorbet/blob/main/CHANGELOG.md,https://github.com/dduugg/yard-sorbet/wiki,https://github.com/dduugg/yard-sorbet
ruby-ll,2.2.0,28381098,http://code.yorickpeterse.com/ruby-ll/latest/,rubygems:custom_doc_site,69.1,96.0,139.0,True,2,http://code.yorickpeterse.com/ruby-ll/latest/,code.yorickpeterse.com,False,,,,,,https://github.com/yorickpeterse/ruby-ll,,,https://github.com/yorickpeterse/ruby-ll
karafka,2.6.1,28312737,https://karafka.io/docs,rubygems:custom_doc_site,88.9,1400.0,1574.0,True,0,https://karafka.io/docs,karafka.io,False,,,,,,https://karafka.io,https://karafka.io/docs/Changelog-Karafka,,https://github.com/karafka/karafka
barby,0.7.0,28312239,http://toretore.github.com/barby/,rubygems:custom_doc_site,29.5,104.0,353.0,True,0,http://toretore.github.com/barby/,toretore.github.com,False,,,,,,http://toretore.github.com/barby,,,https://github.com/toretore/barby
google-apis-firebaseappdistribution_v1,0.22.0,28002643,https://googleapis.dev/ruby/google-apis-firebaseappdistribution_v1/v0.22.0,rubygems:custom_doc_site,61.1,66.0,108.0,False,0,https://googleapis.dev/ruby/google-apis-firebaseappdistribution_v1/v0.22.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-firebaseappdistribution_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
rack-rewrite,1.5.1,27953726,http://johntrupiano.rubyforge.org/rack-rewrite/,rubygems:custom_doc_site,35.7,10.0,28.0,True,0,http://johntrupiano.rubyforge.org/rack-rewrite/,johntrupiano.rubyforge.org,False,,,,,,http://github.com/jtrupiano/rack-rewrite,,,https://github.com/jtrupiano/rack-rewrite
braintree,4.40.0,27617540,https://developer.paypal.com/braintree/docs,rubygems:custom_doc_site,3.6,36.0,988.0,False,0,https://developer.paypal.com/braintree/docs,developer.paypal.com,False,,,,,,https://www.braintreepayments.com/,https://github.com/braintree/braintree_ruby/blob/master/CHANGELOG.md,,https://github.com/braintree/braintree_ruby
remotipart,1.4.4,27577355,http://www.alfajango.com/blog/remotipart-rails-gem/,rubygems:custom_doc_site,0.0,0.0,10.0,True,0,http://www.alfajango.com/blog/remotipart-rails-gem/,alfajango.com,False,,,,,,http://opensource.alfajango.com/remotipart/,,,https://github.com/jangosteve/remotipart
chef,19.3.15,26795250,https://docs.chef.io/,rubygems:custom_doc_site,31.5,1877.0,5961.0,True,0,https://docs.chef.io/,docs.chef.io,False,,,,,,https://www.chef.io,https://github.com/chef/chef/blob/main/CHANGELOG.md,,https://github.com/chef/chef
google-cloud-bigquery,1.64.0,26054243,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-bigquery/latest,rubygems:custom_doc_site,88.5,1135.0,1283.0,False,0,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-bigquery/latest,googlecloudplatform.github.io,False,,,,,,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-bigquery,,,https://github.com/googleapis/google-cloud-ruby
rspec-activemodel-mocks,1.3.0,25477290,https://rspec.info/documentation/,rubygems:custom_doc_site,39.3,11.0,28.0,True,0,https://rspec.info/documentation/,rspec.info,False,,,,,,https://github.com/rspec/rspec-activemodel-mocks,,,https://github.com/rspec/rspec-activemodel-mocks
ms_rest_azure,0.12.0,25038757,https://azure.microsoft.com/en-us/develop/ruby/,rubygems:custom_doc_site,79.7,51.0,64.0,True,0,https://azure.microsoft.com/en-us/develop/ruby/,azure.microsoft.com,False,,,,,,https://aka.ms/azure-sdk-for-ruby,https://github.com/Azure/azure-sdk-for-ruby/blob/master/runtime/ms_rest_azure/CHANGELOG.md,,https://github.com/azure/azure-sdk-for-ruby
ms_rest,0.7.6,24927444,https://azure.microsoft.com/en-us/develop/ruby/,rubygems:custom_doc_site,74.5,38.0,51.0,True,0,https://azure.microsoft.com/en-us/develop/ruby/,azure.microsoft.com,False,,,,,,https://aka.ms/azure-sdk-for-ruby,https://github.com/Azure/azure-sdk-for-ruby/blob/master/runtime/ms_rest/CHANGELOG.md,,https://github.com/azure/azure-sdk-for-ruby
karafka-rdkafka,0.28.1,24769891,https://karafka.io/docs,rubygems:custom_doc_site,88.1,236.0,268.0,True,0,https://karafka.io/docs,karafka.io,False,,,,,,https://karafka.io,https://karafka.io/docs/Changelog-Karafka-Rdkafka/,,https://github.com/karafka/karafka-rdkafka
karafka-core,2.6.3,24695998,https://karafka.io/docs,rubygems:custom_doc_site,81.9,77.0,94.0,True,0,https://karafka.io/docs,karafka.io,False,,,,,,https://karafka.io,https://karafka.io/docs/Changelog-Karafka-Core,,https://github.com/karafka/karafka-core
traces,0.18.2,24686530,https://socketry.github.io/traces/,rubygems:custom_doc_site,78.0,39.0,50.0,True,0,https://socketry.github.io/traces/,socketry.github.io,False,,,,,,https://github.com/socketry/traces,,,https://github.com/socketry/traces
plaid,51.0.0,24252474,https://github.com/plaid/plaid-ruby/wiki,rubygems:custom_doc_site,97.1,33115.0,34097.0,True,0,https://github.com/plaid/plaid-ruby/wiki,github.com,False,,,,,,https://plaid.com,,,https://github.com/plaid/plaid-ruby
google-apis-firebaseappdistribution_v1alpha,0.30.0,24205862,https://googleapis.dev/ruby/google-apis-firebaseappdistribution_v1alpha/v0.30.0,rubygems:custom_doc_site,57.7,79.0,137.0,False,0,https://googleapis.dev/ruby/google-apis-firebaseappdistribution_v1alpha/v0.30.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-firebaseappdistribution_v1alpha/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
allure-ruby-commons,2.29.1,23301520,https://github.com/allure-framework/allure-ruby/blob/master/allure-ruby-commons/README.md,rubygems:custom_doc_site,73.8,93.0,126.0,True,0,https://github.com/allure-framework/allure-ruby/blob/master/allure-ruby-commons/README.md,github.com,False,,,,,,https://github.com/allure-framework/allure-ruby,https://github.com/allure-framework/allure-ruby/releases,https://github.com/allure-framework/allure-ruby/wiki,https://github.com/allure-framework/allure-ruby
unicode,0.4.4,23298314,http://www.yoshidam.net/unicode.txt,rubygems:custom_doc_site,0.0,0.0,5.0,True,0,http://www.yoshidam.net/unicode.txt,yoshidam.net,False,,,,,,,,,https://github.com/blackwinter/unicode
flipper-redis,1.4.2,22959008,https://www.flippercloud.io/docs,rubygems:custom_doc_site,45.2,14.0,31.0,False,0,https://www.flippercloud.io/docs,flippercloud.io,False,,,,,,https://www.flippercloud.io,https://github.com/flippercloud/flipper/releases/tag/v1.4.2,,https://github.com/flippercloud/flipper
chef-vault,4.2.12,22818110,https://github.com/Nordstrom/chef-vault/blob/master/README.md,rubygems:custom_doc_site,14.2,16.0,113.0,False,0,https://github.com/Nordstrom/chef-vault/blob/master/README.md,github.com,False,,,,,,https://github.com/chef/chef-vault,,,https://github.com/nordstrom/chef-vault
google-apis-cloudresourcemanager_v1,0.45.0,22736045,https://googleapis.dev/ruby/google-apis-cloudresourcemanager_v1/v0.45.0,rubygems:custom_doc_site,60.5,104.0,172.0,False,0,https://googleapis.dev/ruby/google-apis-cloudresourcemanager_v1/v0.45.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-cloudresourcemanager_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
net-ssh-multi,1.2.1,22418599,http://net-ssh.github.com/net-ssh-multi,rubygems:custom_doc_site,93.6,88.0,94.0,True,0,http://net-ssh.github.com/net-ssh-multi,net-ssh.github.com,False,,,,,,https://github.com/net-ssh/net-scp,,,https://github.com/net-ssh/net-ssh-multi
faraday-mashify,1.0.3,22217863,https://sue445.github.io/faraday-mashify/,rubygems:custom_doc_site,66.7,2.0,3.0,True,0,https://sue445.github.io/faraday-mashify/,sue445.github.io,False,,,,,,https://github.com/sue445/faraday-mashify,https://github.com/sue445/faraday-mashify/blob/v1.0.3/CHANGELOG.md,https://github.com/sue445/faraday-mashify/wiki,https://github.com/sue445/faraday-mashify
chef-zero,15.1.11,22197006,https://github.com/jkeiser/chef-zero/blob/master/README.rdoc,rubygems:custom_doc_site,10.0,48.0,481.0,False,0,https://github.com/jkeiser/chef-zero/blob/master/README.rdoc,github.com,False,,,,,,https://github.com/chef/chef-zero,,,https://github.com/jkeiser/chef-zero
knapsack_pro,10.0.1,22142729,https://docs.knapsackpro.com/knapsack_pro-ruby/guide/,rubygems:custom_doc_site,2.8,16.0,577.0,False,0,https://docs.knapsackpro.com/knapsack_pro-ruby/guide/,docs.knapsackpro.com,False,,,,,,https://knapsackpro.com,https://github.com/KnapsackPro/knapsack_pro-ruby/blob/main/CHANGELOG.md,,https://github.com/knapsackpro/knapsack_pro-ruby
google-apis-iam_v1,0.91.0,21962863,https://googleapis.dev/ruby/google-apis-iam_v1/v0.90.0,rubygems:custom_doc_site,68.2,251.0,368.0,False,0,https://googleapis.dev/ruby/google-apis-iam_v1/v0.90.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-iam_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
sys-proctable,1.3.0,21637259,https://github.com/djberg96/sys-proctable/wiki,rubygems:custom_doc_site,35.7,25.0,70.0,True,0,https://github.com/djberg96/sys-proctable/wiki,github.com,False,,,,,,https://github.com/djberg96/sys-proctable,https://github.com/djberg96/sys-proctable/blob/main/CHANGES.md,,https://github.com/djberg96/sys-proctable
rdkafka,0.29.1,21420186,https://karafka.io/docs,rubygems:custom_doc_site,88.7,235.0,265.0,True,0,https://karafka.io/docs,karafka.io,False,,,,,,https://karafka.io,https://karafka.io/docs/Changelog-Rdkafka,,https://github.com/karafka/rdkafka-ruby
google-apis-container_v1,0.120.0,21231977,https://googleapis.dev/ruby/google-apis-container_v1/v0.119.0,rubygems:custom_doc_site,55.8,332.0,595.0,False,0,https://googleapis.dev/ruby/google-apis-container_v1/v0.119.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-container_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
google-apis-serviceusage_v1,0.81.0,21222910,https://googleapis.dev/ruby/google-apis-serviceusage_v1/v0.80.0,rubygems:custom_doc_site,51.3,154.0,300.0,False,0,https://googleapis.dev/ruby/google-apis-serviceusage_v1/v0.80.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-serviceusage_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
google-apis-container_v1beta1,0.107.0,21205709,https://googleapis.dev/ruby/google-apis-container_v1beta1/v0.106.0,rubygems:custom_doc_site,55.5,355.0,640.0,False,0,https://googleapis.dev/ruby/google-apis-container_v1beta1/v0.106.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-container_v1beta1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
google-apis-cloudbilling_v1,0.41.0,21199854,https://googleapis.dev/ruby/google-apis-cloudbilling_v1/v0.40.0,rubygems:custom_doc_site,58.3,91.0,156.0,False,0,https://googleapis.dev/ruby/google-apis-cloudbilling_v1/v0.40.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-cloudbilling_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
roda,3.107.0,21110849,https://roda.jeremyevans.net/documentation.html,rubygems:custom_doc_site,62.2,577.0,927.0,False,0,https://roda.jeremyevans.net/documentation.html,roda.jeremyevans.net,False,,,,,,https://roda.jeremyevans.net,https://roda.jeremyevans.net/rdoc/files/CHANGELOG.html,,https://github.com/jeremyevans/roda
gmail_xoauth,0.4.3,20979762,http://github.com/nfo/gmail_xoauth/blob/master/README.markdown,rubygems:custom_doc_site,45.5,5.0,11.0,True,0,http://github.com/nfo/gmail_xoauth/blob/master/README.markdown,github.com,False,,,,,,https://github.com/nfo/gmail_xoauth,,,https://github.com/nfo/gmail_xoauth
smarter_csv,1.19.0,20612711,https://github.com/tilo/smarter_csv/tree/main/docs,rubygems:custom_doc_site,43.2,38.0,88.0,True,29,https://github.com/tilo/smarter_csv/tree/main/docs,github.com,False,,,,,,https://github.com/tilo/smarter_csv,https://github.com/tilo/smarter_csv/blob/main/CHANGELOG.md,,https://github.com/tilo/smarter_csv
allure-rspec,2.29.1,20492241,https://github.com/allure-framework/allure-ruby/blob/master/allure-rspec/README.md,rubygems:custom_doc_site,86.0,43.0,50.0,True,0,https://github.com/allure-framework/allure-ruby/blob/master/allure-rspec/README.md,github.com,False,,,,,,https://github.com/allure-framework/allure-ruby/tree/master/allure-rspec,https://github.com/allure-framework/allure-ruby/releases,https://github.com/allure-framework/allure-ruby/wiki,https://github.com/allure-framework/allure-ruby
google-apis-bigquery_v2,0.107.0,20463407,https://googleapis.dev/ruby/google-apis-bigquery_v2/v0.107.0,rubygems:custom_doc_site,54.2,293.0,541.0,False,0,https://googleapis.dev/ruby/google-apis-bigquery_v2/v0.107.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-bigquery_v2/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
async-io,1.43.2,19041658,https://socketry.github.io/async-io/,rubygems:custom_doc_site,28.4,48.0,169.0,True,0,https://socketry.github.io/async-io/,socketry.github.io,False,,,,,,https://github.com/socketry/async-io,,,https://github.com/socketry/async-io
datadog_api_client,2.59.1,18997856,https://docs.datadoghq.com/api/,rubygems:custom_doc_site,99.6,58450.0,58658.0,True,0,https://docs.datadoghq.com/api/,docs.datadoghq.com,False,,,,,,https://datadoghq.com/,https://github.com/DataDog/datadog-api-client-ruby/blob/master/CHANGELOG.md,,https://github.com/datadog/datadog-api-client-ruby
rubocop-gitlab-security,0.1.1,18775249,https://gitlab.com/gitlab-org/rubocop-gitlab-security/README.md,rubygems:custom_doc_site,7.3,6.0,82.0,True,0,https://gitlab.com/gitlab-org/rubocop-gitlab-security/README.md,gitlab.com,False,,,,,,https://gitlab.com/gitlab-org/rubocop-gitlab-security/,,,
protocol-http,0.71.0,18698046,https://socketry.github.io/protocol-http/,rubygems:custom_doc_site,88.1,357.0,405.0,True,0,https://socketry.github.io/protocol-http/,socketry.github.io,False,,,,,,https://github.com/socketry/protocol-http,,,https://github.com/socketry/protocol-http
mailgun-ruby,1.4.4,18611622,https://documentation.mailgun.com/,rubygems:custom_doc_site,77.7,171.0,220.0,True,18,https://documentation.mailgun.com/,documentation.mailgun.com,False,,,,,,https://www.mailgun.com/,,,https://github.com/mailgun/mailgun-ruby
metrics,0.15.0,18392718,https://socketry.github.io/metrics/,rubygems:custom_doc_site,29.2,7.0,24.0,True,0,https://socketry.github.io/metrics/,socketry.github.io,False,,,,,,https://github.com/socketry/metrics,,,https://github.com/socketry/metrics
async-http,0.103.0,18344869,https://socketry.github.io/async-http/,rubygems:custom_doc_site,82.3,237.0,288.0,True,0,https://socketry.github.io/async-http/,socketry.github.io,False,,,,,,https://github.com/socketry/async-http,,,https://github.com/socketry/async-http
sys-cpu,1.3.0,17806299,https://github.com/djberg96/sys-cpu/wiki,rubygems:custom_doc_site,89.4,42.0,47.0,True,4,https://github.com/djberg96/sys-cpu/wiki,github.com,False,,,,,,https://github.com/djberg96/sys-cpu,https://github.com/djberg96/sys-cpu/blob/main/CHANGES.md,,https://github.com/djberg96/sys-cpu
js-routes,2.4.1,17532851,https://github.com/railsware/js-routes,rubygems:custom_doc_site,0.0,0.0,114.0,True,0,https://github.com/railsware/js-routes,github.com,False,,,,,,http://github.com/railsware/js-routes,https://github.com/railsware/js-routes/blob/v2.4.1/CHANGELOG.md,,https://github.com/railsware/js-routes
puppet-syntax,7.2.0,16487538,https://github.com/gds-operations/puppet-syntax/blob/master/README.md,rubygems:custom_doc_site,22.2,4.0,18.0,True,0,https://github.com/gds-operations/puppet-syntax/blob/master/README.md,github.com,False,,,,,,https://github.com/voxpupuli/puppet-syntax,,,https://github.com/gds-operations/puppet-syntax
color,2.2.0,16319240,https://halostatue.github.io/color/,rubygems:custom_doc_site,93.9,168.0,179.0,True,0,https://halostatue.github.io/color/,halostatue.github.io,False,,,,,,https://github.com/halostatue/color,https://github.com/halostatue/color/blob/main/CHANGELOG.md,,https://github.com/halostatue/color
