gem,version,downloads,best_doc_url,doc_source,doc_coverage_pct,methods_documented,methods_total,has_readme,doc_dir_files,link_docs,docs_host,doc_is_autogen,gh_docs_dir,gh_site_config,gh_has_wiki,gh_has_pages,gh_homepage,link_home,link_changelog,link_wiki,github_url
fluent-config-regexp-type,1.0.0,66340368,https://github.com/okkez/fluent-config-regexp-type,gem:readme_only,0.0,0.0,1.0,True,0,https://www.rubydoc.info/gems/fluent-config-regexp-type/1.0.0,rubydoc.info,True,,,,,,https://github.com/okkez/fluent-config-regexp-type,,,https://github.com/okkez/fluent-config-regexp-type
gherkin,9.0.0,66288369,https://cucumber.io/docs/gherkin/,rubygems:custom_doc_site,26.8,49.0,183.0,True,0,https://cucumber.io/docs/gherkin/,cucumber.io,False,,,,,,https://github.com/cucumber/gherkin-ruby,https://github.com/cucumber/cucumber/blob/master/gherkin/CHANGELOG.md,,https://github.com/cucumber/gherkin
prometheus-client,5.0.0,66133136,https://www.rubydoc.info/gems/prometheus-client/4.2.5,rubygems:generated_from_comments,13.2,18.0,136.0,True,0,https://www.rubydoc.info/gems/prometheus-client/4.2.5,rubydoc.info,True,,,,,,https://github.com/prometheus/client_ruby,,,https://github.com/prometheus/client_ruby
charlock_holmes,0.7.9,66126588,https://www.rubydoc.info/gems/charlock_holmes/0.7.9,rubygems:generated_from_comments,36.4,4.0,11.0,False,0,https://www.rubydoc.info/gems/charlock_holmes/0.7.9,rubydoc.info,True,,,,,,https://github.com/brianmario/charlock_holmes,,,https://github.com/brianmario/charlock_holmes
mixlib-log,3.2.3,66114446,https://www.rubydoc.info/gems/mixlib-log/3.2.3,rubygems:generated_from_comments,30.6,11.0,36.0,False,0,https://www.rubydoc.info/gems/mixlib-log/3.2.3,rubydoc.info,True,,,,,,https://github.com/chef/mixlib-log,,,https://github.com/chef/mixlib-log
aws-sdk-sesv2,1.107.0,66029219,https://rubydoc.info/gems/aws-sdk-sesv2,rubygems:generated_from_comments,83.4,121.0,145.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-sesv2/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
aws-sdk-macie,1.48.0,66006990,https://rubydoc.info/gems/aws-sdk-macie,rubygems:generated_from_comments,55.0,22.0,40.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-macie/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
mini_portile,0.6.2,65690932,https://www.rubydoc.info/gems/mini_portile/0.6.2,rubygems:generated_from_comments,10.8,4.0,37.0,True,0,https://www.rubydoc.info/gems/mini_portile/0.6.2,rubydoc.info,True,,,,,,http://github.com/flavorjones/mini_portile,,,https://github.com/flavorjones/mini_portile
omniauth-saml,2.2.5,65429417,https://github.com/omniauth/omniauth-saml/blob/master/README.md,rubygems:custom_doc_site,7.7,2.0,26.0,True,0,https://github.com/omniauth/omniauth-saml/blob/master/README.md,github.com,False,,,,,,https://github.com/omniauth/omniauth-saml,,,https://github.com/omniauth/omniauth-saml
thrift,0.24.0,65402518,https://thrift.apache.org/docs/,rubygems:custom_doc_site,12.7,79.0,622.0,True,0,https://thrift.apache.org/docs/,thrift.apache.org,False,,,,,,https://thrift.apache.org,https://github.com/apache/thrift/blob/master/CHANGES.md,,https://github.com/apache/thrift
text,1.3.1,65399084,https://www.rubydoc.info/gems/text/1.3.1,rubygems:generated_from_comments,11.8,2.0,17.0,True,0,https://www.rubydoc.info/gems/text/1.3.1,rubydoc.info,True,,,,,,http://github.com/threedaymonk/text,,,https://github.com/threedaymonk/text
locale,2.1.5,65261186,https://github.com/ruby-gettext/locale,gem:docs_folder,66.1,82.0,124.0,True,1,https://www.rubydoc.info/gems/locale/2.1.5,rubydoc.info,True,,,,,,https://github.com/ruby-gettext/locale,,,https://github.com/ruby-gettext/locale
aws-sdk-eventbridge,1.102.0,65224671,https://rubydoc.info/gems/aws-sdk-eventbridge,rubygems:generated_from_comments,72.9,62.0,85.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-eventbridge/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
sys-filesystem,1.6.0,64748449,https://github.com/djberg96/sys-filesystem/wiki,rubygems:custom_doc_site,60.9,28.0,46.0,True,0,https://github.com/djberg96/sys-filesystem/wiki,github.com,False,,,,,,https://github.com/djberg96/sys-filesystem,https://github.com/djberg96/sys-filesystem/blob/main/CHANGES.md,,https://github.com/djberg96/sys-filesystem
gon,7.1.0,64743555,https://www.rubydoc.info/gems/gon/7.1.0,rubygems:generated_from_comments,2.2,2.0,93.0,True,0,https://www.rubydoc.info/gems/gon/7.1.0,rubydoc.info,True,,,,,,https://github.com/gazay/gon,,,https://github.com/gazay/gon
semantic_range,3.1.1,64697008,https://libraries.io/github/librariesio/semantic_range,rubygems:project_site,0.0,0.0,70.0,True,0,https://www.rubydoc.info/gems/semantic_range/3.1.1,rubydoc.info,True,,,,,,https://libraries.io/github/librariesio/semantic_range,,,https://github.com/librariesio/semantic_range
trollop,2.9.10,64619327,http://manageiq.github.io/optimist/,rubygems:project_site,34.7,26.0,75.0,True,0,,,False,,,,,,http://manageiq.github.io/optimist/,https://github.com/ManageIQ/optimist/blob/master/History.txt,,https://github.com/manageiq/optimist
terser,1.2.8,64439997,https://rubydoc.info/gems/terser,rubygems:generated_from_comments,15.9,7.0,44.0,True,0,,,False,,,,,,http://github.com/ahorek/terser-ruby,http://github.com/ahorek/terser-ruby/blob/master/CHANGELOG.md,,https://github.com/ahorek/terser-ruby
aws-sdk-transcribestreamingservice,1.105.0,64377207,https://rubydoc.info/gems/aws-sdk-transcribestreamingservice,rubygems:generated_from_comments,24.7,23.0,93.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-transcribestreamingservice/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
jira-ruby,3.2.2,64141395,http://www.sumoheavy.com,rubygems:project_site,34.5,77.0,223.0,True,0,,,False,,,,,,http://www.sumoheavy.com,,,https://github.com/sumoheavy/jira-ruby
font-awesome-rails,4.7.0.1,63741607,https://www.rubydoc.info/gems/font-awesome-rails/4.7.0.9,rubygems:generated_from_comments,20.0,1.0,5.0,True,0,https://www.rubydoc.info/gems/font-awesome-rails/4.7.0.9,rubydoc.info,True,,,,,,https://github.com/bokmann/font-awesome-rails,,,https://github.com/bokmann/font-awesome-rails
fluentd,1.19.3,63672749,https://www.fluentd.org/,rubygems:project_site,5.0,113.0,2282.0,True,1,,,False,,,,,,https://www.fluentd.org/,https://github.com/fluent/fluentd/blob/master/CHANGELOG.md,,https://github.com/fluent/fluentd
with_env,1.1.0,63409837,https://github.com/mhs/with_env-rb,gem:readme_only,0.0,0.0,2.0,True,0,https://www.rubydoc.info/gems/with_env/1.1.0,rubydoc.info,True,,,,,,https://github.com/mhs/with_env-rb,,,https://github.com/mhs/with_env-rb
fast_blank,1.0.1,63144701,https://github.com/samsaffron/fast_blank,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/fast_blank/1.0.1,rubydoc.info,True,,,,,,https://github.com/SamSaffron/fast_blank,,,https://github.com/samsaffron/fast_blank
formtastic,6.0.0,63099112,https://www.rubydoc.info/gems/formtastic/6.0.0,rubygems:generated_from_comments,12.0,44.0,366.0,True,0,https://www.rubydoc.info/gems/formtastic/6.0.0,rubydoc.info,True,,,,,,http://github.com/formtastic/formtastic,,http://wiki.github.com/justinfrench/formtastic,https://github.com/justinfrench/formtastic
logstash-output-statsd,3.2.0,63052402,http://www.elastic.co/guide/en/logstash/current/index.html,rubygems:project_site,0.0,0.0,3.0,True,1,https://www.rubydoc.info/gems/logstash-output-statsd/3.2.0,rubydoc.info,True,,,,,,http://www.elastic.co/guide/en/logstash/current/index.html,,,
graphiql-rails,1.10.5,63029674,https://www.rubydoc.info/gems/graphiql-rails/1.10.5,rubygems:generated_from_comments,25.0,1.0,4.0,False,0,https://www.rubydoc.info/gems/graphiql-rails/1.10.5,rubydoc.info,True,,,,,,http://github.com/rmosolgo/graphiql-rails,,,https://github.com/rmosolgo/graphiql-rails
grape-entity,1.1.0,62870657,https://www.rubydoc.info/gems/grape-entity/1.1.0,rubygems:generated_from_comments,13.9,23.0,165.0,True,0,https://www.rubydoc.info/gems/grape-entity/1.1.0,rubydoc.info,True,,,,,,https://github.com/ruby-grape/grape-entity,https://github.com/ruby-grape/grape-entity/blob/v1.1.0/CHANGELOG.md,,https://github.com/ruby-grape/grape-entity
hitimes,3.2.0,62869921,https://rubydoc.info/gems/hitimes,rubygems:generated_from_comments,86.8,46.0,53.0,True,0,,,False,,,,,,https://github.com/copiousfreetime/hitimes,https://github.com/copiousfreetime/hitimes/blob/master/HISTORY.md,,https://github.com/copiousfreetime/hitimes
escape_utils,1.3.0,62601894,https://github.com/brianmario/escape_utils,gem:readme_only,0.0,0.0,21.0,True,0,https://www.rubydoc.info/gems/escape_utils/1.3.0,rubydoc.info,True,,,,,,https://github.com/brianmario/escape_utils,,,https://github.com/brianmario/escape_utils
aws-sdk-personalize,1.101.0,62519902,https://rubydoc.info/gems/aws-sdk-personalize,rubygems:generated_from_comments,83.2,84.0,101.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-personalize/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
device_detector,1.1.3,62514683,http://podigee.github.io/device_detector,rubygems:project_site,11.7,17.0,145.0,True,0,,,False,,,,,,http://podigee.github.io/device_detector,https://github.com/podigee/device_detector/blob/develop/CHANGELOG.md,,https://github.com/podigee/device_detector
rack-cache,1.17.0,62509857,https://www.rubydoc.info/gems/rack-cache/1.17.0,rubygems:generated_from_comments,45.8,81.0,177.0,True,0,https://www.rubydoc.info/gems/rack-cache/1.17.0,rubydoc.info,True,,,,,,https://github.com/rack/rack-cache,,,https://github.com/rack/rack-cache
fog-aliyun,0.4.1,62459806,https://www.rubydoc.info/gems/fog-aliyun/0.4.1,rubygems:generated_from_comments,6.5,16.0,246.0,True,0,https://www.rubydoc.info/gems/fog-aliyun/0.4.1,rubydoc.info,True,,,,,,https://github.com/fog/fog-aliyun,,,https://github.com/fog/fog-aliyun
aws-sdk-mediapackagevod,1.88.0,61968789,https://rubydoc.info/gems/aws-sdk-mediapackagevod,rubygems:generated_from_comments,65.1,28.0,43.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mediapackagevod/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
aws-sdk-managedblockchain,1.88.0,61859505,https://rubydoc.info/gems/aws-sdk-managedblockchain,rubygems:generated_from_comments,68.9,42.0,61.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-managedblockchain/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
view_component,4.15.0,61832667,https://viewcomponent.org,rubygems:project_site,33.1,108.0,326.0,True,1,,,False,,,,,,https://viewcomponent.org,https://github.com/ViewComponent/view_component/blob/main/docs/CHANGELOG.md,,https://github.com/viewcomponent/view_component
opentracing,0.5.0,61740831,https://www.rubydoc.info/gems/opentracing/0.5.0,rubygems:generated_from_comments,88.0,22.0,25.0,True,0,https://www.rubydoc.info/gems/opentracing/0.5.0,rubydoc.info,True,,,,,,https://github.com/opentracing/opentracing-ruby,,,https://github.com/opentracing/opentracing-ruby
aws-sdk-personalizeruntime,1.86.0,61508681,https://rubydoc.info/gems/aws-sdk-personalizeruntime,rubygems:generated_from_comments,47.6,10.0,21.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-personalizeruntime/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
gettext,3.5.2,61275444,https://ruby-gettext.github.io/,rubygems:project_site,28.4,95.0,334.0,True,4,,,False,,,,,,https://ruby-gettext.github.io/,https://github.com/ruby-gettext/gettext/releases/tag/3.5.2,,https://github.com/ruby-gettext/gettext
sorted_set,1.1.0,61271284,https://rubydoc.info/gems/sorted_set,rubygems:generated_from_comments,3.3,1.0,30.0,True,0,,,False,,,,,,https://github.com/knu/sorted_set,https://github.com/knu/sorted_set/blob/v1.1.0/CHANGELOG.md,,https://github.com/knu/sorted_set
draper,4.0.6,61122748,http://rubydoc.info/github/drapergem/draper/frames,rubygems:generated_from_comments,40.2,53.0,132.0,True,0,http://rubydoc.info/github/drapergem/draper/frames,rubydoc.info,True,,,,,,https://github.com/drapergem/draper,,,https://github.com/drapergem/draper
sendgrid-ruby,6.7.0,60935050,https://rubydoc.info/gems/sendgrid-ruby,rubygems:generated_from_comments,5.0,6.0,119.0,True,0,,,False,,,,,,http://github.com/sendgrid/sendgrid-ruby,,,https://github.com/sendgrid/sendgrid-ruby
aws-sdk-ioteventsdata,1.77.0,60624512,https://rubydoc.info/gems/aws-sdk-ioteventsdata,rubygems:generated_from_comments,61.1,22.0,36.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ioteventsdata/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
em-websocket,0.5.3,60568842,https://www.rubydoc.info/gems/em-websocket/0.5.3,rubygems:generated_from_comments,23.0,26.0,113.0,True,0,https://www.rubydoc.info/gems/em-websocket/0.5.3,rubydoc.info,True,,,,,,http://github.com/igrigorik/em-websocket,,,https://github.com/igrigorik/em-websocket
aws-sdk-iotevents,1.84.0,60520761,https://rubydoc.info/gems/aws-sdk-iotevents,rubygems:generated_from_comments,70.0,42.0,60.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iotevents/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
aws-sdk-groundstation,1.88.0,60377942,https://rubydoc.info/gems/aws-sdk-groundstation,rubygems:generated_from_comments,76.6,59.0,77.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-groundstation/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
devise-two-factor,6.4.1,60325470,https://www.rubydoc.info/gems/devise-two-factor/6.4.0,rubygems:generated_from_comments,28.0,7.0,25.0,True,0,https://www.rubydoc.info/gems/devise-two-factor/6.4.0,rubydoc.info,True,,,,,,https://github.com/devise-two-factor/devise-two-factor,,,https://github.com/tinfoil/devise-two-factor
aws-sdk-iotthingsgraph,1.73.0,60237680,https://rubydoc.info/gems/aws-sdk-iotthingsgraph,rubygems:generated_from_comments,74.6,47.0,63.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iotthingsgraph/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
aws-sdk-v1,1.67.0,60071946,http://aws.amazon.com/sdkforruby,rubygems:project_site,58.0,1814.0,3125.0,True,0,https://www.rubydoc.info/gems/aws-sdk-v1/1.67.0,rubydoc.info,True,,,,,,http://aws.amazon.com/sdkforruby,,,
aws-sdk-worklink,1.55.0,59923660,https://rubydoc.info/gems/aws-sdk-worklink,rubygems:generated_from_comments,48.4,44.0,91.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-worklink/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
delayed_job_active_record,4.1.11,59910479,https://www.rubydoc.info/gems/delayed_job_active_record/4.1.11,rubygems:generated_from_comments,7.1,2.0,28.0,True,0,https://www.rubydoc.info/gems/delayed_job_active_record/4.1.11,rubydoc.info,True,,,,,,http://github.com/collectiveidea/delayed_job_active_record,,,https://github.com/collectiveidea/delayed_job_active_record
dry-struct,1.8.1,59871943,https://dry-rb.org/gems/dry-struct,rubygems:project_site,66.7,46.0,69.0,True,0,,,False,,,,,,https://dry-rb.org/gems/dry-struct,https://github.com/dry-rb/dry-struct/blob/main/CHANGELOG.md,,https://github.com/dry-rb/dry-struct
aws-sdk-ec2instanceconnect,1.74.0,59866001,https://rubydoc.info/gems/aws-sdk-ec2instanceconnect,rubygems:generated_from_comments,47.5,19.0,40.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ec2instanceconnect/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
opentelemetry-sdk,1.13.0,59862388,https://rubydoc.info/gems/opentelemetry-sdk/1.13.0,rubygems:generated_from_comments,49.6,70.0,141.0,True,0,https://rubydoc.info/gems/opentelemetry-sdk/1.13.0,rubydoc.info,True,,,,,,https://github.com/open-telemetry/opentelemetry-ruby,https://rubydoc.info/gems/opentelemetry-sdk/1.13.0/file/CHANGELOG.md,,https://github.com/open-telemetry/opentelemetry-ruby
aws-sdk-personalizeevents,1.79.0,59827895,https://rubydoc.info/gems/aws-sdk-personalizeevents,rubygems:generated_from_comments,52.0,13.0,25.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-personalizeevents/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
memoizable,0.5.1,59783055,https://rubydoc.info/gems/memoizable,rubygems:generated_from_comments,85.2,23.0,27.0,True,0,,,False,,,,,,https://github.com/dkubb/memoizable,https://github.com/dkubb/memoizable/blob/main/CHANGELOG.md,,https://github.com/dkubb/memoizable
aws-sdk-applicationinsights,1.83.0,59763543,https://rubydoc.info/gems/aws-sdk-applicationinsights,rubygems:generated_from_comments,73.4,47.0,64.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-applicationinsights/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
fog,2.3.0,59588804,https://github.com/fog/fog,gem:docs_folder,5.7,111.0,1949.0,True,1,https://www.rubydoc.info/gems/fog/2.3.0,rubydoc.info,True,,,,,,https://github.com/fog/fog,,,https://github.com/fog/fog
therubyracer,0.12.3,59504534,https://www.rubydoc.info/gems/therubyracer/0.12.3,rubygems:generated_from_comments,11.4,15.0,132.0,True,0,https://www.rubydoc.info/gems/therubyracer/0.12.3,rubydoc.info,True,,,,,,http://github.com/cowboyd/therubyracer,,,https://github.com/cowboyd/therubyracer
vault,0.20.1,59081903,https://www.rubydoc.info/gems/vault/0.20.1,rubygems:generated_from_comments,64.8,125.0,193.0,True,0,https://www.rubydoc.info/gems/vault/0.20.1,rubydoc.info,True,,,,,,https://github.com/hashicorp/vault-ruby,,,https://github.com/hashicorp/vault-ruby
gemoji,4.1.0,59017387,https://www.rubydoc.info/gems/gemoji/4.1.0,rubygems:generated_from_comments,34.8,8.0,23.0,True,0,https://www.rubydoc.info/gems/gemoji/4.1.0,rubydoc.info,True,,,,,,https://github.com/github/gemoji,,,https://github.com/github/gemoji
aws-sdk-forecastservice,1.89.0,58952791,https://rubydoc.info/gems/aws-sdk-forecastservice,rubygems:generated_from_comments,83.1,74.0,89.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-forecastservice/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
ruby_http_client,3.6.0,58901388,https://www.rubydoc.info/gems/ruby_http_client/3.6.0,rubygems:generated_from_comments,75.0,18.0,24.0,True,0,https://www.rubydoc.info/gems/ruby_http_client/3.6.0,rubydoc.info,True,,,,,,http://github.com/sendgrid/ruby-http-client,,,https://github.com/sendgrid/ruby-http-client
murmurhash3,0.1.7,58873013,https://github.com/funny-falcon/murmurhash3-ruby/wiki,github:wiki,0.0,0.0,21.0,False,0,https://www.rubydoc.info/gems/murmurhash3/0.1.7,rubydoc.info,True,,,1.0,0.0,,https://github.com/funny-falcon/murmurhash3-ruby,,,https://github.com/funny-falcon/murmurhash3-ruby
friendly_id,5.7.0,58759564,http://norman.github.io/friendly_id/file.Guide.html,rubygems:custom_doc_site,32.4,34.0,105.0,True,0,http://norman.github.io/friendly_id/file.Guide.html,norman.github.io,False,,,,,,https://github.com/norman/friendly_id,,,https://github.com/norman/friendly_id
inherited_resources,2.1.0,58443616,https://www.rubydoc.info/gems/inherited_resources/2.1.0,rubygems:generated_from_comments,69.8,60.0,86.0,True,0,https://www.rubydoc.info/gems/inherited_resources/2.1.0,rubydoc.info,True,,,,,,https://github.com/activeadmin/inherited_resources,,,https://github.com/activeadmin/inherited_resources
opentelemetry-common,0.25.1,58405042,https://rubydoc.info/gems/opentelemetry-common/0.25.1,rubygems:generated_from_comments,78.3,18.0,23.0,True,0,https://rubydoc.info/gems/opentelemetry-common/0.25.1,rubydoc.info,True,,,,,,https://github.com/open-telemetry/opentelemetry-ruby,https://rubydoc.info/gems/opentelemetry-common/0.25.1/file/CHANGELOG.md,,https://github.com/open-telemetry/opentelemetry-ruby
rspec-sidekiq,5.3.0,58398753,https://rubydoc.info/gems/rspec-sidekiq,rubygems:generated_from_comments,0.9,2.0,211.0,True,0,,,False,,,,,,https://github.com/wspurgin/rspec-sidekiq,https://github.com/wspurgin/rspec-sidekiq/blob/main/CHANGES.md,,https://github.com/wspurgin/rspec-sidekiq
net-ssh-gateway,2.0.0,58358618,http://net-ssh.github.com/net-ssh-gateway,rubygems:custom_doc_site,100.0,9.0,9.0,True,0,http://net-ssh.github.com/net-ssh-gateway,net-ssh.github.com,False,,,,,,https://github.com/net-ssh/net-ssh-gateway,,,https://github.com/net-ssh/net-ssh-gateway
