gem,version,released,status,gem_bytes,rb_files,native_files,functions,functions_ruby,functions_native,functions_public,functions_private,functions_protected,functions_module_function,native_languages,lines_code,lines_total,parse_errors,added,removed,net,running_total,drift
google-cloud-storage,1.62.0,2026-07-02,ok,111616,27,0,651,693,0,585,0,66,0,,4494,13719,0,651,0,651,651,0
gitlab-qa,15.8.0,2026-07-10,ok,137728,68,0,649,649,0,491,158,0,1,,4563,6292,0,649,0,649,649,0
stoplight,5.8.3,2026-08-17,ok,82944,101,0,646,646,0,423,216,7,0,,4331,6851,1,646,0,646,646,0
haml_lint,0.78.0,2026-08-20,ok,83456,104,0,641,644,0,435,206,0,18,,4699,8353,0,641,0,641,641,0
coverband,6.2.2,2026-08-08,ok,253440,59,0,626,627,0,492,122,12,0,,4203,5712,0,626,0,626,626,0
rb-readline,0.5.5,2017-07-29,ok,96768,6,0,624,648,0,619,5,0,318,,7796,11097,0,624,0,624,624,0
rpush,9.2.0,2024-11-28,ok,105472,174,0,623,623,0,466,90,67,0,,5757,7103,0,623,0,623,623,0
knapsack_pro,10.0.1,2026-05-25,ok,43008,83,0,623,623,0,460,163,0,0,,4289,5626,0,623,0,623,623,0
rails_admin,3.3.0,2024-12-08,ok,736256,136,0,621,624,0,511,93,17,0,,6639,8836,0,621,0,621,621,0
google-apis-pubsub_v1,0.71.0,2026-09-06,ok,46080,6,0,621,621,0,620,0,1,0,,2326,5843,0,621,0,621,621,0
rack,3.2.7,2026-08-13,ok,121344,49,0,621,631,0,540,79,2,29,,5671,8725,0,621,0,621,621,0
bindata,3.0.0,2026-07-13,ok,85504,40,0,615,624,0,476,139,0,0,,3737,5790,0,615,0,615,615,0
twitter,8.3.1,2026-04-30,ok,54784,92,0,614,614,0,509,105,0,0,,3145,8863,0,614,0,614,614,0
solid_queue,1.7.0,2026-08-21,ok,65536,83,0,612,613,0,304,308,0,0,,3984,5257,0,612,0,612,612,0
google-apis-cloudbilling_v1,0.41.0,2026-09-06,ok,40960,6,0,610,610,0,609,0,1,0,,2054,4936,0,610,0,610,610,0
sidekiq-unique-jobs,8.1.0,2026-03-28,ok,103424,93,0,607,607,0,511,96,0,80,,3931,8659,0,607,0,607,607,0
hamster,3.0.0,2016-02-20,ok,129024,22,0,602,680,0,576,21,5,0,,3466,7242,0,602,0,602,602,0
overcommit,0.73.0,2026-09-06,ok,86528,225,0,601,603,0,398,202,1,20,,5681,9350,0,601,0,601,601,0
debug,1.11.1,2025-12-19,ok,100352,24,2,596,622,8,561,35,0,0,c,8268,10168,0,596,0,596,596,0
pact-support,1.21.7,2026-07-21,ok,44032,81,0,593,594,0,439,135,19,0,,3391,4307,0,593,0,593,593,0
elasticsearch-api,9.5.0,2026-08-04,ok,247296,564,0,592,599,0,592,0,0,0,,15053,48065,0,592,0,592,592,0
ruby-graphviz,1.2.5,2020-03-05,ok,121344,36,0,592,640,0,564,28,0,0,,4878,6385,0,592,0,592,592,0
prawn-svg,0.40.3,2026-06-30,ok,355328,76,0,590,591,0,336,174,80,0,,5604,7127,0,590,0,590,590,0
opensearch-ruby,3.4.0,2024-07-11,ok,132096,394,0,584,594,0,556,28,0,0,,10016,27568,0,584,0,584,584,0
sprockets,4.4.1,2026-08-25,ok,83968,80,0,581,582,0,484,57,40,0,,4827,8979,0,581,0,581,581,0
rubyzip,3.6.0,2026-09-01,ok,59904,48,0,581,595,0,527,42,12,2,,3431,4994,0,581,0,581,581,0
pdf-reader,2.16.0,2026-08-09,ok,244736,64,0,576,586,0,428,148,0,0,,4667,8548,0,576,0,576,576,0
kt-paperclip,8.0.0,2026-06-30,ok,62976,66,0,571,572,0,415,137,19,0,,3504,5256,0,571,0,571,571,0
webmock,3.26.4,2026-08-29,ok,72192,61,0,568,575,0,467,92,9,0,,4150,5376,0,568,0,568,568,0
messagebird-rest,5.0.0,2025-04-09,ok,17920,42,0,568,589,0,562,6,0,0,,1078,1553,0,568,0,568,568,0
http,6.0.4,2026-07-14,ok,78848,61,0,568,570,0,404,162,2,1,,3612,9100,0,568,0,568,568,0
cloudinary,2.4.5,2026-04-27,ok,151040,40,0,566,567,0,455,96,15,0,,4596,7088,0,566,0,566,566,0
fog-vsphere,3.7.3,2026-03-23,ok,320512,133,0,562,563,0,422,64,76,0,,6381,7882,0,562,0,562,562,0
fog-softlayer,1.1.4,2016-08-28,ok,335872,153,0,562,571,0,497,65,0,0,,19826,22559,0,562,0,562,562,0
google-apis-gmail_v1,0.53.0,2026-08-09,ok,42496,6,0,559,559,0,558,0,1,0,,2375,6315,0,559,0,559,559,0
paperclip,6.1.0,2018-07-27,ok,309248,71,0,556,557,0,415,122,19,0,,3833,5523,0,556,0,556,556,0
berkshelf,8.1.23,2026-06-18,ok,92160,56,0,553,553,0,520,32,1,0,,4105,6823,0,553,0,553,553,0
stripe-ruby-mock,5.0.0,2025-04-26,ok,141824,77,0,549,550,0,499,50,0,0,,6145,7484,0,549,0,549,549,0
libxml-ruby,6.0.0,2026-04-08,ok,277504,19,73,549,146,407,548,1,0,0,c,896,1642,0,549,0,549,549,0
paypal-sdk-merchant,1.117.4,2024-11-18,ok,69632,8,0,545,545,0,545,0,0,0,,3807,6468,0,545,0,545,545,0
reline,0.7.0,2026-08-07,ok,52736,20,0,543,544,0,402,141,0,0,,6553,8208,0,543,0,543,543,0
csl,2.2.1,2025-10-16,ok,60416,31,0,540,580,0,494,39,7,7,,2957,4482,0,540,0,540,540,0
racc,1.8.1,2024-07-30,ok,65536,17,1,539,553,2,433,106,0,0,c,3904,5394,0,539,0,539,539,0
mobility,1.3.2,2025-01-25,ok,86016,88,0,534,537,0,402,125,7,0,,4179,7411,5,534,0,534,534,0
activestorage,8.1.3,2026-03-24,ok,70144,87,0,532,532,0,344,188,0,0,,3781,5864,0,532,0,532,532,0
thor,1.5.0,2026-01-06,ok,56832,36,0,530,530,0,356,50,124,0,,3631,6303,0,530,0,530,530,0
gitlab-labkit,5.0.1,2026-09-03,ok,111616,108,0,528,528,0,390,136,2,8,,4542,7220,0,528,0,528,528,0
dry-schema,1.16.0,2026-03-03,ok,48128,68,0,527,528,0,463,61,3,0,,3343,5996,2,527,0,527,527,0
chef-zero,15.1.11,2026-05-28,ok,73728,108,0,527,527,0,451,65,11,0,,5609,7439,0,527,0,527,527,0
google-apis-cloudresourcemanager_v3,0.63.0,2026-08-09,ok,44544,6,0,526,526,0,525,0,1,0,,2278,5909,0,526,0,526,526,0
holidays,11.5.0,2026-08-29,ok,93696,149,0,523,526,0,448,75,0,0,,6868,8519,0,523,0,523,523,0
unparser,0.9.0,2026-03-20,ok,37376,102,0,523,527,0,228,295,0,0,,4185,6658,0,523,0,523,523,0
sentry-raven,3.1.2,2021-03-29,ok,52224,62,0,522,531,0,442,78,2,0,,2507,3511,0,522,0,522,522,0
devise,5.0.4,2026-05-08,ok,88064,77,0,522,522,0,330,58,134,0,,3689,6905,9,522,0,522,522,0
shakapacker,10.3.2,2026-08-29,ok,137216,32,0,520,521,0,195,310,15,6,,5494,8225,0,520,0,520,520,0
kwalify,0.7.2,2011-02-04,ok,203776,19,0,518,546,0,410,79,29,8,,4481,6185,0,518,0,518,518,0
aws-sdk-cloudfront,1.152.0,2026-08-20,ok,249344,15,0,514,514,0,500,14,0,0,,12713,41721,0,514,0,514,514,0
rack-mini-profiler,5.0.0,2026-08-21,ok,420352,52,0,512,516,0,487,25,0,0,,3500,4570,0,512,0,512,512,0
active_storage_validations,4.1.1,2026-09-02,ok,61440,63,0,510,510,0,175,287,48,0,,3528,4797,0,510,0,510,510,0
gitlab-triage,1.53.1,2026-09-02,ok,71680,91,0,509,509,0,276,231,2,1,,4419,6123,0,509,0,509,509,0
spreadsheet,1.3.5,2026-04-21,ok,370688,42,0,506,559,0,489,17,0,0,,4786,7494,0,506,0,506,506,0
state_machine,1.2.0,2013-03-30,ok,604160,64,0,505,548,0,333,40,132,0,,3538,10710,0,505,0,505,505,0
rr,3.1.2,2025-04-07,ok,91648,88,0,503,516,0,431,1,71,0,,3095,4133,0,503,0,503,503,0
sass-embedded,1.104.0,2026-09-04,ok,1047040,75,0,499,501,0,426,51,22,63,,5345,7356,0,499,0,499,499,0
dragonfly,1.4.2,2026-07-21,ok,432640,53,0,495,497,0,368,121,6,14,,2822,3707,0,495,0,495,495,0
erubis,2.7.0,2011-04-01,ok,173056,28,0,492,508,0,451,24,17,6,,3568,5534,1,492,0,492,492,0
pact-mock_service,3.12.4,2026-01-08,ok,40960,63,0,490,491,0,348,142,0,0,,2858,3558,0,490,0,490,490,0
google-apis-firebaseappdistribution_v1alpha,0.30.0,2026-07-26,ok,29696,6,0,490,490,0,489,0,1,0,,1728,3744,0,490,0,490,490,0
activerecord-sqlserver-adapter,8.1.3,2026-08-21,ok,125952,66,0,489,489,0,326,120,43,0,,3913,4953,0,489,0,489,489,0
webrat,0.7.3,2011-01-02,ok,14868992,70,0,488,488,0,420,9,59,0,,2919,4108,0,488,0,488,488,0
net-sftp,4.0.0,2022-11-01,ok,55296,27,0,487,492,0,439,41,7,0,,2821,5293,0,487,0,487,487,0
fog-brightbox,1.12.0,2024-12-10,ok,80384,216,0,484,484,0,449,34,1,0,,4888,7869,0,484,0,484,484,0
aruba,2.4.1,2026-05-15,ok,67584,94,0,483,484,0,421,59,3,1,,4093,7366,0,483,0,483,483,0
rugged,1.9.6,2026-07-19,ok,1986048,23,33,481,130,355,480,1,0,0,c,701,1394,0,481,0,481,481,0
hrr_rb_ssh,0.4.2,2020-01-20,ok,58368,201,0,480,490,0,480,0,0,0,,7266,9101,0,480,0,480,480,0
mission_control-jobs,1.2.0,2026-08-29,ok,107520,71,0,480,486,0,330,150,0,0,,2246,2993,0,480,0,480,480,0
state_machines,0.202.0,2026-07-18,ok,89088,52,0,479,484,0,363,66,50,8,,3303,8633,0,479,0,479,479,0
annotaterb,4.24.0,2026-07-24,ok,63488,98,0,479,479,0,369,110,0,0,,4365,5981,0,479,0,479,479,0
aws-sdk-connect,1.275.0,2026-09-03,ok,560640,11,0,473,473,0,471,2,0,0,,25850,90532,0,473,0,473,473,0
amqp,1.8.0,2018-01-02,ok,1175040,31,0,472,496,0,451,6,15,0,,2548,6832,0,472,0,472,472,0
ruby-next-core,1.2.1,2026-07-22,ok,97792,116,0,472,1150,0,331,141,0,2,,9293,12526,0,472,0,472,472,0
dry-types,1.9.1,2026-02-06,ok,48640,55,0,470,470,0,436,34,0,0,,2981,5538,3,470,0,470,470,0
browser,6.2.0,2024-12-04,ok,58368,98,0,468,478,0,452,16,0,0,,2238,3022,0,468,0,468,468,0
aws-sdk-sagemaker,1.389.0,2026-09-02,ok,909312,12,0,468,468,0,464,4,0,0,,30267,113298,0,468,0,468,468,0
graphlyte,1.0.0,2022-07-19,ok,23552,27,0,467,491,0,452,15,0,0,,2305,3272,0,467,0,467,467,0
hanami-cli,3.0.0,2026-07-01,ok,61952,86,0,467,468,0,266,201,0,0,,4391,6593,0,467,0,467,467,0
ruby-dbus,0.25.0,2025-04-03,ok,116736,31,0,466,469,0,443,23,0,2,,3276,5796,0,466,0,466,466,0
treetop,1.6.18,2025-11-12,ok,91648,41,0,463,464,0,424,3,36,0,,5659,6399,0,463,0,463,463,0
rex-bin_tools,0.1.17,2026-08-14,ok,76288,30,0,463,463,0,463,0,0,0,,3074,4665,0,463,0,463,463,0
aws-sdk-ssm,1.220.0,2026-07-21,ok,336896,12,0,462,462,0,458,4,0,0,,13161,46198,0,462,0,462,462,0
licensed,5.1.0,2026-04-28,ok,81408,53,0,459,459,0,357,65,37,0,,3601,5428,0,459,0,459,459,0
unicorn,6.1.0,2021-12-25,ok,227328,23,7,458,461,21,407,51,0,0,c,3123,4921,0,458,0,458,458,0
rubyXL,3.4.38,2026-06-15,ok,2627072,43,0,458,458,0,451,7,0,0,,6414,8172,0,458,0,458,458,0
regexp_parser,2.12.0,2026-04-04,ok,60416,83,0,457,552,0,333,122,2,8,,5680,6872,0,457,0,457,457,0
resque,3.0.2,2026-08-30,ok,103424,26,0,457,458,0,441,16,0,6,,2715,4046,0,457,0,457,457,0
lumberjack,2.1.0,2026-08-31,ok,94208,48,0,457,457,0,387,70,0,0,,3123,7127,0,457,0,457,457,0
pact,2.0.2,2026-08-12,ok,53248,75,0,456,456,0,394,62,0,0,,3339,4442,0,456,0,456,456,0
maruku,0.7.3,2017-01-15,ok,140288,41,0,456,457,0,434,20,2,0,,5264,7517,1,456,0,456,456,0
pg,1.6.3,2025-12-29,ok,225280,35,25,455,189,288,435,18,2,0,c,1815,3121,0,455,0,455,455,0
gettext,3.5.2,2026-02-25,ok,184832,25,0,453,461,0,337,116,0,0,,4221,6178,0,453,0,453,453,0
airbrake-ruby,6.2.2,2023-10-04,ok,43008,56,0,452,454,0,368,84,0,0,,2938,5194,0,452,0,452,452,0
bugsnag,6.30.0,2026-04-13,ok,62464,63,0,452,454,0,374,78,0,0,,3416,5820,0,452,0,452,452,0
redmine_crm,0.0.63,2023-12-26,ok,175616,47,0,451,451,0,407,35,9,0,,3335,4716,0,451,0,451,451,0
vcr,6.4.0,2025-12-22,ok,41984,38,0,449,455,0,293,155,1,3,,2977,4866,0,449,0,449,449,0
webrick,1.9.2,2025-11-26,ok,71168,35,0,449,458,0,377,72,0,16,,4220,7240,0,449,0,449,449,0
datagrid,2.0.9,2025-12-18,ok,47104,39,0,449,449,0,382,6,61,0,,2825,4832,0,449,0,449,449,0
fakefs,3.2.1,2026-03-30,ok,32768,21,0,449,473,0,423,26,0,3,,2619,3779,0,449,0,449,449,0
aws-sdk-autoscaling,1.166.0,2026-08-25,ok,215040,22,0,447,459,0,424,23,0,0,,6513,27031,0,447,0,447,447,0
protocol-http,0.71.0,2026-08-17,ok,65536,53,0,446,451,0,436,7,3,0,,3044,5827,0,446,0,446,446,0
mocha,3.1.0,2026-03-14,ok,73216,86,0,444,445,0,402,37,5,0,,2574,5311,0,444,0,444,444,0
rake,13.4.2,2026-04-16,ok,86528,44,0,443,444,0,409,32,2,4,,2950,4662,0,443,0,443,443,0
chef-licensing,1.4.1,2026-03-11,ok,33280,54,0,443,443,0,350,93,0,0,,2390,3196,0,443,0,443,443,0
tzinfo,2.0.6,2023-01-28,ok,79360,49,0,442,452,0,348,63,31,0,,2700,7056,0,442,0,442,442,0
barby,0.7.0,2024-10-26,ok,98816,28,0,441,446,0,422,19,0,0,,2315,3592,0,441,0,441,441,0
curb,1.3.7,2026-07-10,ok,176640,7,14,439,212,232,424,15,0,0,c,2089,2999,0,439,0,439,439,0
aws-s3,0.6.3,2012-05-29,ok,137216,20,0,437,442,0,314,123,0,0,,2375,4103,0,437,0,437,437,0
ice_cube,0.17.0,2024-07-18,ok,32256,48,0,437,437,0,395,42,0,0,,2552,3370,0,437,0,437,437,0
searchkick,6.1.2,2026-06-05,ok,63488,27,0,436,436,0,351,70,15,0,,4109,5113,0,436,0,436,436,0
metasploit_data_models,6.0.18,2026-04-21,ok,177152,244,0,435,435,0,404,30,1,0,,5604,12501,0,435,0,435,435,0
dependabot-maven,0.395.0,2026-09-07,ok,61440,35,0,434,434,0,151,271,12,0,,5181,7062,0,434,0,434,434,0
ruby-debug-ide,0.7.5,2025-02-03,ok,46080,39,0,429,429,0,404,16,9,0,,3056,3707,1,429,0,429,429,0
google-apis-cloudresourcemanager_v1,0.45.0,2026-06-21,ok,39936,6,0,428,428,0,427,0,1,0,,1904,4654,0,428,0,428,428,0
blazer,3.5.1,2026-07-31,ok,907264,54,0,425,425,0,326,69,30,0,,3591,4475,0,425,0,425,425,0
compass-core,1.0.3,2015-01-16,ok,137728,41,0,424,424,0,385,36,3,0,,3550,4436,0,424,0,424,424,0
nats-pure,2.5.0,2025-02-21,ok,57344,42,0,423,433,0,357,66,0,0,,3899,6133,0,423,0,423,423,0
actioncable,8.1.3,2026-03-24,ok,47616,45,0,421,422,0,300,120,1,1,,2484,4249,0,421,0,421,421,0
google-cloud-pubsub,3.4.0,2026-07-30,ok,68608,27,0,421,434,0,353,18,50,0,,2668,5971,1,421,0,421,421,0
zendesk_api,3.1.2,2026-07-23,ok,37376,40,0,421,421,0,354,66,1,0,,3033,4285,0,421,0,421,421,0
highline,3.1.2,2025-01-06,ok,218624,27,0,419,419,0,349,70,0,0,,2138,4218,0,419,0,419,419,0
message_bus,5.0.0,2026-09-06,ok,189440,27,0,417,417,0,353,63,1,0,,2777,4237,0,417,0,417,417,0
aws-sdk-glue,1.270.0,2026-08-14,ok,488448,11,0,416,416,0,414,2,0,0,,21471,69378,0,416,0,416,416,0
chunky_png,1.4.0,2020-12-28,ok,363008,23,0,416,432,0,352,1,63,0,,2381,5172,0,416,0,416,416,0
webauthn,3.4.3,2025-10-23,ok,44032,48,0,415,415,0,236,179,0,0,,2456,3138,0,415,0,415,415,0
minitest,6.0.6,2026-05-01,ok,107520,25,0,415,420,0,415,0,0,0,,2679,5358,0,415,0,415,415,0
ohai,19.1.40,2026-06-24,ok,134656,163,0,415,421,0,389,26,0,0,,9445,16034,0,415,0,415,415,0
sus,0.37.2,2026-06-21,ok,51712,46,0,415,420,0,387,19,9,0,,2802,5038,0,415,0,415,415,0
gitlab-grape-openapi,0.5.0,2026-09-03,ok,40448,39,0,414,414,0,220,194,0,0,,2394,3420,0,414,0,414,414,0
dalli,5.1.0,2026-08-16,ok,72704,30,0,414,417,0,288,126,0,3,,2769,4840,0,414,0,414,414,0
epub-parser,0.5.0,2025-10-28,ok,72192,46,0,413,423,0,402,10,1,0,,2282,2930,0,413,0,413,413,0
google-apis-firebaseappdistribution_v1,0.22.0,2026-08-02,ok,30720,6,0,412,412,0,411,0,1,0,,1442,3436,0,412,0,412,412,0
inst-jobs,3.3.2,2025-10-20,ok,51200,75,0,411,413,0,368,18,25,0,,4782,6079,0,411,0,411,411,0
mustermann,4.0.0,2026-04-27,ok,54272,41,0,410,413,0,386,22,2,0,,2557,4698,1,410,0,410,410,0
ransack,4.4.1,2025-09-29,ok,77312,33,0,409,427,0,320,89,0,1,,2843,3643,0,409,0,409,409,0
rkelly-remix,0.0.7,2015-01-14,ok,69632,64,0,408,409,0,394,14,0,0,,5368,6445,0,408,0,408,408,0
influxdb-client,3.2.0,2024-11-27,ok,48128,27,0,404,404,0,368,36,0,0,,2796,4511,0,404,0,404,404,0
saml2,3.3.1,2026-01-23,ok,56320,39,0,403,403,0,376,16,11,0,,2543,3810,0,403,0,403,403,0
pitchfork,0.18.2,2026-01-28,ok,113152,25,9,403,385,24,329,74,0,0,c,2873,4011,0,403,0,403,403,0
fog-xenserver,1.0.0,2018-09-17,ok,113664,337,0,402,406,0,401,1,0,0,,5133,5806,0,402,0,402,402,0
ffi,1.17.4,2026-03-26,ok,894464,32,142,400,228,193,387,7,6,0,c,1817,4025,0,400,0,400,400,0
citeproc,1.1.0,2025-01-18,ok,44544,19,0,398,447,0,387,10,1,0,,2018,3462,0,398,0,398,398,0
tins,1.56.0,2026-07-25,ok,358912,118,0,397,406,0,387,10,0,7,,3376,7902,0,397,0,397,397,0
formtastic,6.0.0,2026-02-20,ok,128512,81,0,396,397,0,346,5,45,0,,2963,6402,1,396,0,396,396,0
azure-storage-common,2.0.4,2021-12-06,ok,47616,58,0,395,403,0,373,22,0,0,,3029,6107,0,395,0,395,395,0
tty-prompt,0.23.1,2021-04-17,ok,49664,36,0,395,408,0,325,63,7,4,,2892,5025,0,395,0,395,395,0
pedump,0.7.6,2026-01-28,ok,526848,31,4,393,408,0,393,0,0,0,c,6852,8337,3,393,0,393,393,0
slack-ruby-client,3.2.0,2026-07-05,ok,177664,239,0,392,393,0,386,6,0,0,,9496,14705,0,392,0,392,392,0
puppet-strings,5.1.0,2026-08-14,ok,61952,79,0,392,404,0,339,43,10,0,,3254,5189,0,392,0,392,392,0
crystalball,0.7.0,2019-07-11,ok,39424,68,0,390,391,0,276,107,7,0,,1991,3020,0,390,0,390,390,0
ruby-saml,1.18.1,2025-07-29,ok,79360,22,0,389,389,0,309,69,11,0,,3054,4758,0,389,0,389,389,0
guard,2.20.2,2026-07-16,ok,62464,61,0,389,391,0,312,75,2,0,,3129,5173,0,389,0,389,389,0
page-object,2.3.1,2021-03-19,ok,41472,51,0,388,404,0,337,44,7,0,,2189,4408,0,388,0,388,388,0
google-cloud-artifact_registry-v1,1.14.0,2026-06-11,ok,123904,65,0,387,387,0,387,0,0,0,,7385,22769,0,387,0,387,387,0
hamlit,4.0.0,2025-10-28,ok,66560,62,3,386,383,6,238,148,0,0,c,3363,4986,0,386,0,386,386,0
aws-sdk-quicksight,1.196.0,2026-08-31,ok,656384,11,0,386,386,0,384,2,0,0,,31446,100032,0,386,0,386,386,0
langfuse-ruby,0.2.0,2026-07-20,ok,60928,16,0,386,386,0,317,68,1,0,,3014,3778,0,386,0,386,386,0
kramdown,2.5.2,2026-01-19,ok,128512,55,0,385,401,0,327,40,18,0,,5855,8602,0,385,0,385,385,0
google-protobuf,4.36.1,2026-08-31,ok,327680,39,21,382,324,131,311,71,0,0,c,3209,4568,0,382,0,382,382,0
aasm,6.0.0,2026-07-05,ok,46592,49,0,382,383,0,255,127,0,0,,2228,3360,2,382,0,382,382,0
inertia_rails,3.22.0,2026-07-17,ok,69120,60,0,380,380,0,228,151,1,6,,3024,4044,0,380,0,380,380,0
rubydex,0.4.1,2026-09-02,ok,378368,57,93,380,277,103,310,69,1,0,c+rust,2574,3983,0,380,0,380,380,0
dogapi,1.45.0,2021-01-27,ok,57856,38,0,379,379,0,377,2,0,0,,2209,3672,0,379,0,379,379,0
administrate,1.0.0,2025-10-31,ok,985600,54,0,379,379,0,214,165,0,0,,2233,2818,0,379,0,379,379,0
cucumber-messages,34.2.1,2026-08-05,ok,23552,75,0,378,378,0,374,4,0,0,,2099,3973,0,378,0,378,378,0
roo,3.0.0,2025-10-01,ok,93696,42,0,378,378,0,270,104,4,0,,2872,4000,0,378,0,378,378,0
karafka-rdkafka,0.28.1,2026-09-04,ok,4983808,65,0,378,378,0,349,29,0,0,,4463,8071,0,378,0,378,378,0
switchman,4.3.5,2026-09-01,ok,48640,55,0,378,378,0,316,45,17,0,,3929,5128,0,378,0,378,378,0
cookstyle,9.0.0,2026-08-24,ok,142336,286,0,377,380,0,341,36,0,0,,8260,18810,0,377,0,377,377,0
train-core,3.16.5,2026-06-11,ok,51200,41,0,377,378,0,324,53,0,0,,3419,5014,0,377,0,377,377,0
dependabot-cargo,0.395.0,2026-09-07,ok,44544,20,0,375,375,0,71,302,2,0,,4153,5498,0,375,0,375,375,0
rdkafka,0.29.1,2026-09-04,ok,4977664,64,0,374,374,0,346,28,0,0,,4318,7751,0,374,0,374,374,0
fugit,1.13.0,2026-07-10,ok,33280,7,0,374,377,0,349,0,25,0,,1611,2333,0,374,0,374,374,0
committee,5.6.3,2026-04-16,ok,64000,48,0,373,373,0,267,106,0,0,,2433,3586,0,373,0,373,373,0
amq-protocol,2.9.0,2026-08-27,ok,26624,18,0,371,371,0,369,0,2,0,,2663,3760,0,371,0,371,371,0
dry-monads,1.10.0,2026-04-24,ok,38912,29,0,370,371,0,330,34,6,3,,2106,4213,1,370,0,370,370,0
firecrawl-sdk,1.17.0,2026-09-08,ok,22528,33,0,370,370,0,353,17,0,0,,1531,2214,0,370,0,370,370,0
bson,5.2.0,2025-10-16,ok,179200,60,9,370,348,32,301,69,0,8,c,2315,6701,0,370,0,370,370,0
googleauth,1.17.4,2026-08-26,ok,73216,37,0,370,373,0,270,87,13,9,,3232,6665,0,370,0,370,370,0
factory_bot,6.6.0,2026-05-04,ok,50688,53,0,368,370,0,255,97,16,0,,2089,3049,0,368,0,368,368,0
mqtt,0.7.0,2025-10-29,ok,41472,7,0,368,382,0,336,15,17,0,,1740,2614,0,368,0,368,368,0
avro,1.12.2,2026-08-17,ok,52736,11,0,364,365,0,319,44,1,0,,2392,3339,0,364,0,364,364,0
shoryuken,7.0.3,2026-07-10,ok,146432,53,0,363,363,0,279,84,0,2,,2550,5756,0,363,0,363,363,0
gitlab-net-dns,0.15.0,2025-07-14,ok,60416,26,0,362,379,0,229,133,0,0,,2714,5397,0,362,0,362,362,0
fog-profitbricks,4.1.1,2017-12-01,ok,81408,138,0,362,362,0,356,6,0,0,,6381,10938,0,362,0,362,362,0
resolv,0.7.2,2026-08-27,ok,30208,3,1,360,356,5,356,4,0,1,c,2363,3703,0,360,0,360,360,0
dependabot-gradle,0.395.0,2026-09-07,ok,48128,31,0,359,359,0,130,229,0,0,,4447,5769,0,359,0,359,359,0
gpgme,2.0.26,2026-02-14,ok,3166208,18,1,359,268,102,357,2,0,0,c,1742,2892,0,359,0,359,359,0
carrierwave,3.1.4,2026-08-30,ok,54784,43,0,359,359,0,281,75,3,0,,2750,5424,0,359,0,359,359,0
psych,5.5.0,2026-08-21,ok,43008,38,10,358,348,23,322,36,0,0,c,2161,3835,0,358,0,358,358,0
rex-socket,0.1.71,2026-07-23,ok,41984,20,0,358,361,0,318,2,38,0,,2636,4766,0,358,0,358,358,0
gli,2.22.2,2025-01-27,ok,133120,40,0,358,361,0,287,63,8,0,,2691,3894,0,358,0,358,358,0
rspec-rails,8.0.4,2026-03-11,ok,74752,74,0,357,358,0,258,86,13,13,,3123,4754,24,357,0,357,357,0
aws-sdk-iot,1.173.0,2026-08-25,ok,323584,11,0,356,356,0,354,2,0,0,,15599,47444,0,356,0,356,356,0
faraday,2.14.3,2026-06-16,ok,75776,33,0,353,366,0,298,40,15,16,,2264,3835,0,353,0,353,353,0
gollum-lib,6.1.0,2025-10-20,ok,52224,42,0,353,354,0,294,55,4,0,,2562,4277,0,353,0,353,353,0
view_component,4.15.0,2026-08-25,ok,76288,46,0,352,357,0,250,102,0,4,,2870,4905,0,352,0,352,352,0
activejob,8.1.3,2026-03-24,ok,43520,54,0,352,352,0,256,96,0,0,,2642,4851,0,352,0,352,352,0
flexmock,3.0.2,2025-08-11,ok,69632,44,0,350,357,0,320,30,0,6,,2300,3938,0,350,0,350,350,0
redis-cluster-client,0.17.1,2026-08-19,ok,31232,26,0,350,352,0,232,118,0,14,,2788,3549,0,350,0,350,350,0
winrm,2.3.9,2024-08-02,ok,43008,50,0,347,347,0,190,103,54,0,,2701,4206,0,347,0,347,347,0
chef-winrm,2.5.0,2026-01-14,ok,43008,50,0,347,347,0,189,104,54,0,,2701,4214,0,347,0,347,347,0
activeresource,6.2.0,2025-09-11,ok,44544,31,0,347,349,0,278,58,11,0,,1930,4094,0,347,0,347,347,0
active_model_serializers,0.10.16,2025-12-08,ok,61952,59,0,345,351,0,267,52,26,19,,2438,4421,0,345,0,345,345,0
paypal-sdk-core,0.3.6,2024-11-18,ok,41472,34,0,341,343,0,333,8,0,0,,1709,2472,0,341,0,341,341,0
mock_redis,0.55.0,2026-06-04,ok,33280,28,0,340,343,0,259,79,2,4,,2954,3680,0,340,0,340,340,0
ruby-macho,7.0.0,2026-09-06,ok,45568,12,0,340,343,0,303,37,0,0,,2813,5219,0,340,0,340,340,0
gitlab-crystalball,1.1.3,2026-03-05,ok,25600,57,0,339,340,0,252,86,1,0,,1689,2609,0,339,0,339,339,0
statsd-instrument,4.0.0,2026-08-20,ok,89088,35,0,337,337,0,284,45,8,0,,2771,4401,0,337,0,337,337,0
poltergeist,1.18.1,2018-05-24,ok,58880,17,0,335,335,0,323,12,0,0,,1528,1995,0,335,0,335,335,0
fog-core,2.6.0,2024-10-25,ok,47104,77,0,334,334,0,307,25,2,0,,2720,3902,0,334,0,334,334,0
logging,2.4.0,2024-06-08,ok,89088,29,0,333,335,0,299,26,8,0,,2527,5646,0,333,0,333,333,0
dry-system,1.2.5,2025-11-30,ok,48640,42,0,332,343,0,265,65,2,0,,2065,4548,3,332,0,332,332,0
