package,version,status,asset_kind,tfm,assembly,assembly_bytes,bytes_fetched,nupkg_bytes,public_types,methods_public,properties,events,ctors,operators,api_total,methods_private,methods_protected,methods_internal,m_static,m_virtual,m_abstract,m_sealed,m_generic,t_interface,t_abstract,t_sealed,fields_public,all_types,methoddef_rows,typedef_rows
System.Diagnostics.EventLog,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Diagnostics.EventLog.dll,59176.0,92482.0,546365.0,48.0,92.0,234.0,2.0,53.0,0.0,328.0,,,,,,,,,,,,,,489.0,80.0
Microsoft.Win32.SystemEvents,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Win32.SystemEvents.dll,32552.0,82757.0,253714.0,23.0,27.0,35.0,14.0,14.0,0.0,76.0,,,,,,,,,,,,,,169.0,56.0
System.Security.Cryptography.Csp,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Security.Cryptography.Csp.dll,24832.0,79996.0,117553.0,6.0,21.0,21.0,0.0,9.0,0.0,42.0,,,,,,,,,,,,,,55.0,7.0
Microsoft.Identity.Client,4.88.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Identity.Client.dll,1243424.0,469435.0,3350560.0,145.0,345.0,1040.0,0.0,76.0,4.0,1385.0,,,,,,,,,,,,,,5528.0,1025.0
Microsoft.Extensions.Http,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Http.dll,85288.0,105747.0,316393.0,22.0,64.0,78.0,0.0,7.0,0.0,142.0,,,,,,,,,,,,,,420.0,109.0
Microsoft.Extensions.Logging.Configuration,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Logging.Configuration.dll,34088.0,84104.0,140489.0,10.0,7.0,25.0,0.0,1.0,0.0,32.0,,,,,,,,,,,,,,104.0,47.0
Microsoft.EntityFrameworkCore.Abstractions,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.EntityFrameworkCore.Abstractions.dll,34616.0,72765.0,53761.0,20.0,17.0,34.0,0.0,20.0,0.0,51.0,,,,,,,,,,,,,,110.0,30.0
runtime.native.System.IO.Compression,4.3.2,metapackage,,,,,29794.0,29794.0,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Net.Http.Headers,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.Net.Http.Headers.dll,85288.0,106472.0,89419.0,19.0,111.0,78.0,0.0,23.0,0.0,189.0,,,,,,,,,,,,,,418.0,34.0
Microsoft.AspNetCore.Http.Abstractions,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Http.Abstractions.dll,76600.0,102447.0,74836.0,41.0,128.0,104.0,0.0,26.0,19.0,232.0,,,,,,,,,,,,,,457.0,77.0
System.IO.Compression.ZipFile,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.IO.Compression.ZipFile.dll,22424.0,78736.0,113746.0,2.0,13.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,13.0,3.0
System.Console,4.3.1,ok,,netstandard1.3,ref/netstandard1.3/System.Console.dll,29528.0,82335.0,102562.0,8.0,61.0,32.0,1.0,2.0,2.0,94.0,,,,,,,,,,,,,,117.0,9.0
Microsoft.EntityFrameworkCore.Analyzers,10.0.11,tools_only,,,,,51749.0,51749.0,,,,,,,,,,,,,,,,,,,,,,
System.Security.Cryptography.Pkcs,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/System.Security.Cryptography.Pkcs.dll,288040.0,176887.0,1142475.0,53.0,138.0,312.0,0.0,61.0,0.0,450.0,,,,,,,,,,,,,,1425.0,202.0
System.Numerics.Vectors,4.6.1,ok,,netstandard2.0,lib/netstandard2.0/System.Numerics.Vectors.dll,159496.0,111545.0,136872.0,9.0,296.0,35.0,0.0,20.0,77.0,331.0,,,,,,,,,,,,,,496.0,24.0
System.IO.Compression,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.IO.Compression.dll,24280.0,79474.0,485197.0,7.0,24.0,20.0,0.0,12.0,0.0,44.0,,,,,,,,,,,,,,60.0,8.0
Microsoft.AspNetCore.Http,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Http.dll,84320.0,105393.0,71270.0,42.0,99.0,184.0,0.0,50.0,0.0,283.0,,,,,,,,,,,,,,589.0,74.0
System.Windows.Extensions,10.0.11,ok,,net10.0,lib/net10.0/System.Windows.Extensions.dll,28968.0,81068.0,206165.0,6.0,18.0,27.0,3.0,5.0,0.0,48.0,,,,,,,,,,,,,,78.0,13.0
System.Net.Sockets,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Net.Sockets.dll,38248.0,85788.0,135695.0,25.0,114.0,87.0,1.0,27.0,4.0,202.0,,,,,,,,,,,,,,282.0,26.0
System.ComponentModel,4.3.0,ok,,netstandard1.0,ref/netstandard1.0/System.ComponentModel.dll,21872.0,78590.0,95320.0,5.0,6.0,2.0,0.0,2.0,0.0,8.0,,,,,,,,,,,,,,11.0,6.0
System.Runtime.Serialization.Primitives,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Runtime.Serialization.Primitives.dll,25024.0,79642.0,222471.0,15.0,5.0,29.0,0.0,18.0,0.0,34.0,,,,,,,,,,,,,,67.0,16.0
Microsoft.AspNetCore.Hosting.Server.Abstractions,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Hosting.Server.Abstractions.dll,16224.0,49302.0,38978.0,3.0,5.0,3.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,9.0,4.0
runtime.native.System.Security.Cryptography.Apple,4.3.1,metapackage,,,,,16967.0,16967.0,,,,,,,,,,,,,,,,,,,,,,
runtime.osx.10.10-x64.runtime.native.System.Security.Cryptography.Apple,4.3.1,metapackage,,,,,19584.0,19584.0,,,,,,,,,,,,,,,,,,,,,,
Microsoft.TestPlatform.ObjectModel,18.9.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.TestPlatform.CoreUtilities.dll,99640.0,113547.0,1812592.0,22.0,208.0,47.0,0.0,8.0,0.0,255.0,,,,,,,,,,,,,,377.0,62.0
Microsoft.AspNetCore.WebUtilities,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.AspNetCore.WebUtilities.dll,107304.0,114085.0,94618.0,22.0,113.0,79.0,0.0,30.0,0.0,192.0,,,,,,,,,,,,,,458.0,77.0
Microsoft.AspNetCore.Hosting.Abstractions,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Hosting.Abstractions.dll,23904.0,57855.0,44314.0,15.0,32.0,14.0,0.0,2.0,0.0,46.0,,,,,,,,,,,,,,61.0,17.0
System.Collections.NonGeneric,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Collections.NonGeneric.dll,30104.0,81714.0,239265.0,11.0,126.0,56.0,0.0,34.0,0.0,182.0,,,,,,,,,,,,,,237.0,12.0
Microsoft.NET.Test.Sdk,18.9.0,metapackage,,,,,40379.0,40379.0,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNetCore.Http.Extensions,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Http.Extensions.dll,40800.0,72488.0,50957.0,10.0,42.0,34.0,0.0,4.0,0.0,76.0,,,,,,,,,,,,,,156.0,18.0
Azure.Identity,1.21.0,ok,,netstandard2.0,lib/netstandard2.0/Azure.Identity.dll,17992.0,76102.0,85828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,1.0
System.Xml.XmlDocument,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Xml.XmlDocument.dll,33656.0,83400.0,285212.0,21.0,131.0,129.0,6.0,19.0,0.0,266.0,,,,,,,,,,,,,,323.0,22.0
System.Memory.Data,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Memory.Data.dll,38184.0,86487.0,153204.0,6.0,30.0,38.0,0.0,9.0,2.0,68.0,,,,,,,,,,,,,,164.0,38.0
Microsoft.CodeCoverage,18.9.0,ok,,net8.0,lib/net8.0/Microsoft.VisualStudio.CodeCoverage.Shim.dll,17208.0,76631.0,11261098.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,5.0,5.0
Microsoft.Extensions.Diagnostics.Abstractions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Diagnostics.Abstractions.dll,35624.0,84289.0,150334.0,12.0,19.0,34.0,0.0,3.0,0.0,53.0,,,,,,,,,,,,,,130.0,46.0
AWSSDK.Core,4.0.102.1,ok,,netstandard2.0,lib/netstandard2.0/AWSSDK.Core.dll,979624.0,432526.0,2264595.0,641.0,1555.0,1471.0,16.0,539.0,18.0,3042.0,,,,,,,,,,,,,,6176.0,973.0
Microsoft.CodeAnalysis.Analyzers,5.9.0,tools_only,,,,,65558.0,2532011.0,,,,,,,,,,,,,,,,,,,,,,
Microsoft.TestPlatform.TestHost,18.9.0,ok,,net8.0,lib/net8.0/testhost.dll,49464.0,97194.0,5701178.0,3.0,5.0,1.0,0.0,1.0,0.0,6.0,,,,,,,,,,,,,,59.0,15.0
Microsoft.Identity.Client.Extensions.Msal,4.88.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Identity.Client.Extensions.Msal.dll,65864.0,96199.0,108451.0,11.0,27.0,17.0,1.0,9.0,0.0,45.0,,,,,,,,,,,,,,197.0,49.0
Microsoft.Extensions.Logging.Console,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Logging.Console.dll,87336.0,108244.0,275453.0,18.0,31.0,102.0,0.0,9.0,0.0,133.0,,,,,,,,,,,,,,434.0,98.0
System.Security.Cryptography.Xml,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Security.Cryptography.Xml.dll,212304.0,147602.0,476741.0,46.0,168.0,300.0,0.0,79.0,0.0,468.0,,,,,,,,,,,,,,1029.0,135.0
System.Collections.Specialized,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Collections.Specialized.dll,28576.0,81323.0,183462.0,12.0,85.0,58.0,0.0,24.0,2.0,143.0,,,,,,,,,,,,,,195.0,13.0
Castle.Core,5.2.1,ok,,netstandard2.1,lib/netstandard2.1/Castle.Core.dll,387584.0,231331.0,813789.0,259.0,1114.0,688.0,14.0,219.0,2.0,1816.0,,,,,,,,,,,,,,3797.0,538.0
Microsoft.Data.SqlClient,7.0.2,ok,,netstandard2.0,ref/netstandard2.0/Microsoft.Data.SqlClient.dll,78272.0,100402.0,8357923.0,88.0,437.0,404.0,6.0,108.0,2.0,847.0,,,,,,,,,,,,,,1139.0,94.0
Polly,8.7.0,ok,,netstandard2.0,lib/netstandard2.0/Polly.dll,287648.0,170946.0,768089.0,132.0,849.0,97.0,0.0,46.0,0.0,946.0,,,,,,,,,,,,,,2211.0,638.0
Microsoft.Extensions.Logging.Debug,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Logging.Debug.dll,24360.0,79602.0,116809.0,6.0,9.0,15.0,0.0,1.0,0.0,24.0,,,,,,,,,,,,,,71.0,31.0
System.Threading.Thread,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Threading.Thread.dll,22912.0,79208.0,98902.0,6.0,12.0,6.0,0.0,7.0,0.0,18.0,,,,,,,,,,,,,,28.0,7.0
Microsoft.Extensions.Configuration.UserSecrets,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Configuration.UserSecrets.dll,29992.0,81938.0,135562.0,7.0,12.0,19.0,0.0,2.0,0.0,31.0,,,,,,,,,,,,,,83.0,31.0
Microsoft.EntityFrameworkCore.Relational,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.EntityFrameworkCore.Relational.dll,2194784.0,809903.0,1043473.0,768.0,4602.0,2396.0,0.0,606.0,98.0,6998.0,,,,,,,,,,,,,,12230.0,1431.0
Microsoft.Extensions.Hosting,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Extensions.Hosting.dll,78120.0,102362.0,302857.0,15.0,42.0,74.0,0.0,11.0,0.0,116.0,,,,,,,,,,,,,,367.0,89.0
Microsoft.AspNetCore.Authorization,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Authorization.dll,58192.0,93737.0,143575.0,34.0,80.0,45.0,0.0,26.0,0.0,125.0,,,,,,,,,,,,,,258.0,76.0
System.ComponentModel.TypeConverter,4.3.0,ok,,netstandard1.5,ref/netstandard1.5/System.ComponentModel.TypeConverter.dll,44976.0,87207.0,292985.0,58.0,308.0,80.0,1.0,73.0,0.0,389.0,,,,,,,,,,,,,,490.0,60.0
Swashbuckle.AspNetCore.SwaggerGen,10.2.3,ok,,net10.0,lib/net10.0/Swashbuckle.AspNetCore.SwaggerGen.dll,157696.0,132990.0,358005.0,48.0,109.0,136.0,0.0,25.0,0.0,245.0,,,,,,,,,,,,,,825.0,155.0
Swashbuckle.AspNetCore.Swagger,10.2.3,ok,,net10.0,lib/net10.0/Swashbuckle.AspNetCore.Swagger.dll,23040.0,76544.0,92741.0,10.0,9.0,17.0,0.0,3.0,0.0,26.0,,,,,,,,,,,,,,81.0,20.0
Microsoft.AspNetCore.JsonPatch,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.JsonPatch.dll,61736.0,93661.0,141729.0,28.0,114.0,80.0,0.0,33.0,0.0,194.0,,,,,,,,,,,,,,335.0,64.0
System.Threading.Channels,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/System.Threading.Channels.dll,89384.0,105290.0,280241.0,14.0,18.0,85.0,0.0,12.0,2.0,103.0,,,,,,,,,,,,,,355.0,75.0
System.ComponentModel.Primitives,4.3.0,ok,,netstandard1.0,ref/netstandard1.0/System.ComponentModel.Primitives.dll,28064.0,81157.0,93137.0,22.0,36.0,38.0,1.0,21.0,0.0,75.0,,,,,,,,,,,,,,103.0,23.0
Microsoft.Extensions.Configuration.CommandLine,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Configuration.CommandLine.dll,28968.0,81896.0,134615.0,7.0,8.0,20.0,0.0,2.0,0.0,28.0,,,,,,,,,,,,,,80.0,31.0
Microsoft.DotNet.PlatformAbstractions,3.1.6,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.DotNet.PlatformAbstractions.dll,23424.0,78351.0,72146.0,6.0,7.0,6.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,37.0,11.0
System.Formats.Asn1,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Formats.Asn1.dll,109352.0,112648.0,365067.0,14.0,122.0,63.0,0.0,9.0,2.0,185.0,,,,,,,,,,,,,,410.0,59.0
System.CodeDom,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.CodeDom.dll,188712.0,139677.0,512518.0,109.0,307.0,326.0,8.0,230.0,0.0,641.0,,,,,,,,,,,,,,1522.0,159.0
Microsoft.OpenApi,3.10.2,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.OpenApi.dll,657248.0,293587.0,782721.0,178.0,517.0,873.0,0.0,149.0,0.0,1390.0,,,,,,,,,,,,,,4623.0,398.0
Microsoft.EntityFrameworkCore,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.EntityFrameworkCore.dll,2829112.0,991304.0,1427485.0,1132.0,7118.0,2732.0,33.0,841.0,91.0,9883.0,,,,,,,,,,,,,,17613.0,1967.0
Newtonsoft.Json.Bson,1.0.3,ok,,netstandard2.0,lib/netstandard2.0/Newtonsoft.Json.Bson.dll,101592.0,113720.0,240753.0,5.0,57.0,25.0,0.0,9.0,0.0,82.0,,,,,,,,,,,,,,413.0,85.0
System.ValueTuple,4.6.2,ok,,net462,lib/net462/System.ValueTuple.dll,75024.0,94660.0,86474.0,11.0,117.0,14.0,0.0,9.0,0.0,131.0,,,,,,,,,,,,,,239.0,20.0
Microsoft.AspNetCore.Cryptography.Internal,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Cryptography.Internal.dll,45352.0,88378.0,114418.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,,,,,,,,,,,,,,178.0,47.0
System.Runtime.Caching,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Runtime.Caching.dll,92496.0,109297.0,388823.0,23.0,60.0,150.0,0.0,16.0,0.0,210.0,,,,,,,,,,,,,,523.0,92.0
Microsoft.Extensions.Logging.EventSource,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Logging.EventSource.dll,41768.0,87387.0,167267.0,8.0,8.0,36.0,0.0,1.0,0.0,44.0,,,,,,,,,,,,,,134.0,41.0
System.Threading.ThreadPool,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Threading.ThreadPool.dll,22416.0,78875.0,89926.0,4.0,14.0,0.0,0.0,2.0,0.0,14.0,,,,,,,,,,,,,,17.0,5.0
System.Diagnostics.TraceSource,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Diagnostics.TraceSource.dll,29432.0,81793.0,227705.0,17.0,86.0,40.0,0.0,17.0,0.0,126.0,,,,,,,,,,,,,,171.0,18.0
NuGet.Frameworks,7.9.0,ok,,net8.0,lib/net8.0/NuGet.Frameworks.dll,123192.0,120260.0,200096.0,45.0,129.0,106.0,0.0,30.0,2.0,235.0,,,,,,,,,,,,,,600.0,94.0
Microsoft.AspNetCore.Authentication.JwtBearer,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.AspNetCore.Authentication.JwtBearer.dll,52048.0,91439.0,68968.0,11.0,16.0,41.0,0.0,10.0,0.0,57.0,,,,,,,,,,,,,,153.0,26.0
Google.Protobuf,3.36.1,ok,,netstandard2.0,lib/netstandard2.0/Google.Protobuf.dll,501248.0,256492.0,730863.0,194.0,1274.0,904.0,0.0,164.0,14.0,2178.0,,,,,,,,,,,,,,3878.0,394.0
System.Diagnostics.PerformanceCounter,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Diagnostics.PerformanceCounter.dll,57680.0,90098.0,437589.0,24.0,68.0,135.0,0.0,21.0,2.0,203.0,,,,,,,,,,,,,,300.0,53.0
System.Security.Principal,4.3.0,ok,,netstandard1.0,ref/netstandard1.0/System.Security.Principal.dll,21896.0,78584.0,94590.0,3.0,1.0,4.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,5.0,4.0
Microsoft.ApplicationInsights,3.1.2,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.ApplicationInsights.dll,132408.0,122810.0,827039.0,28.0,67.0,141.0,0.0,36.0,0.0,208.0,,,,,,,,,,,,,,589.0,82.0
System.Security.Claims,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Security.Claims.dll,36728.0,82363.0,147933.0,7.0,34.0,30.0,0.0,29.0,0.0,64.0,,,,,,,,,,,,,,98.0,8.0
System.ClientModel,1.15.0,ok,,netstandard2.0,lib/netstandard2.0/System.ClientModel.dll,309600.0,195327.0,756269.0,74.0,330.0,258.0,0.0,73.0,1.0,588.0,,,,,,,,,,,,,,1761.0,283.0
Microsoft.Extensions.Logging.EventLog,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Logging.EventLog.dll,30504.0,82981.0,134325.0,7.0,12.0,30.0,0.0,4.0,0.0,42.0,,,,,,,,,,,,,,118.0,43.0
Microsoft.AspNetCore.Routing.Abstractions,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Routing.Abstractions.dll,38200.0,72230.0,52009.0,13.0,17.0,39.0,0.0,11.0,0.0,56.0,,,,,,,,,,,,,,157.0,24.0
Swashbuckle.AspNetCore,10.2.3,metapackage,,,,,16490.0,16490.0,,,,,,,,,,,,,,,,,,,,,,
xunit.extensibility.core,2.9.3,ok,,netstandard1.1,lib/netstandard1.1/xunit.core.dll,70352.0,107891.0,298787.0,59.0,57.0,29.0,0.0,45.0,0.0,86.0,,,,,,,,,,,,,,263.0,86.0
Microsoft.AspNetCore.Routing,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Routing.dll,108856.0,114950.0,87072.0,70.0,105.0,150.0,0.0,64.0,0.0,255.0,,,,,,,,,,,,,,580.0,109.0
System.Data.SqlClient,4.9.1,ok,,netstandard2.0,lib/netstandard2.0/System.Data.SqlClient.dll,170296.0,123970.0,1970943.0,48.0,345.0,613.0,6.0,66.0,0.0,964.0,,,,,,,,,,,,,,1189.0,55.0
Microsoft.Data.SqlClient.SNI.runtime,6.0.3,native_only,,,,,65558.0,705316.0,,,,,,,,,,,,,,,,,,,,,,
Serilog.Sinks.File,7.0.0,ok,,netstandard2.0,lib/netstandard2.0/Serilog.Sinks.File.dll,38912.0,83829.0,166445.0,7.0,23.0,34.0,0.0,4.0,0.0,57.0,,,,,,,,,,,,,,183.0,44.0
Swashbuckle.AspNetCore.SwaggerUI,10.2.3,ok,,net10.0,lib/net10.0/Swashbuckle.AspNetCore.SwaggerUI.dll,727552.0,731146.0,2184824.0,10.0,35.0,109.0,0.0,5.0,0.0,144.0,,,,,,,,,,,,,,463.0,36.0
Serilog.Sinks.Console,6.1.1,ok,,netstandard2.0,lib/netstandard2.0/Serilog.Sinks.Console.dll,40960.0,83575.0,139415.0,7.0,10.0,31.0,0.0,3.0,0.0,41.0,,,,,,,,,,,,,,158.0,55.0
Moq,4.20.72,ok,,netstandard2.1,lib/netstandard2.1/Moq.dll,310784.0,223519.0,646905.0,75.0,401.0,246.0,0.0,24.0,2.0,647.0,,,,,,,,,,,,,,1916.0,341.0
Microsoft.Extensions.ApiDescription.Server,10.0.11,tools_only,,,,,65558.0,5242841.0,,,,,,,,,,,,,,,,,,,,,,
Grpc.Core.Api,2.83.0,ok,,netstandard2.1,lib/netstandard2.1/Grpc.Core.Api.dll,59904.0,91889.0,220500.0,62.0,145.0,153.0,0.0,64.0,0.0,298.0,,,,,,,,,,,,,,507.0,100.0
Microsoft.AspNetCore.Authentication.Abstractions,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Authentication.Abstractions.dll,30048.0,65112.0,48602.0,18.0,67.0,34.0,0.0,10.0,0.0,101.0,,,,,,,,,,,,,,140.0,21.0
Microsoft.Extensions.Diagnostics.HealthChecks,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Diagnostics.HealthChecks.dll,61224.0,93633.0,134655.0,7.0,20.0,42.0,0.0,3.0,0.0,62.0,,,,,,,,,,,,,,207.0,65.0
Microsoft.Extensions.Diagnostics,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Diagnostics.dll,39208.0,87266.0,157592.0,9.0,8.0,21.0,0.0,0.0,0.0,29.0,,,,,,,,,,,,,,125.0,47.0
Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll,25896.0,80126.0,90963.0,8.0,5.0,29.0,0.0,10.0,0.0,34.0,,,,,,,,,,,,,,80.0,29.0
Microsoft.AspNetCore.DataProtection.Abstractions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.DataProtection.Abstractions.dll,33576.0,83418.0,104267.0,4.0,10.0,32.0,0.0,0.0,0.0,42.0,,,,,,,,,,,,,,118.0,37.0
Microsoft.NET.Sdk.Aspire.Manifest-8.0.100,8.2.2,metapackage,,,,,34941.0,34941.0,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNetCore.Authentication.Core,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Authentication.Core.dll,38712.0,66693.0,48115.0,6.0,19.0,6.0,0.0,6.0,0.0,25.0,,,,,,,,,,,,,,74.0,21.0
runtime.native.System.Data.SqlClient.sni,4.7.0,metapackage,,,,,26713.0,26713.0,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNetCore.Mvc.Abstractions,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Mvc.Abstractions.dll,105312.0,111887.0,104305.0,128.0,157.0,368.0,0.0,92.0,8.0,525.0,,,,,,,,,,,,,,917.0,148.0
xunit.extensibility.execution,2.9.3,ok,,netstandard1.1,lib/netstandard1.1/xunit.execution.dotnet.dll,279760.0,214843.0,379849.0,122.0,298.0,259.0,0.0,141.0,0.0,557.0,,,,,,,,,,,,,,1505.0,263.0
Microsoft.CodeAnalysis.Common,5.9.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.CodeAnalysis.dll,3407144.0,1347854.0,4530869.0,542.0,1828.0,5489.0,4.0,171.0,68.0,7321.0,,,,,,,,,,,,,,19824.0,2424.0
Serilog.Extensions.Logging,10.0.0,ok,,netstandard2.1,lib/netstandard2.1/Serilog.Extensions.Logging.dll,27648.0,79570.0,121453.0,7.0,15.0,20.0,0.0,3.0,0.0,35.0,,,,,,,,,,,,,,122.0,29.0
AutoMapper,16.2.0,ok,,netstandard2.0,lib/netstandard2.0/AutoMapper.dll,311808.0,196801.0,744613.0,169.0,786.0,538.0,0.0,137.0,38.0,1324.0,,,,,,,,,,,,,,2625.0,396.0
xunit.core,2.9.3,metapackage,,,,,33553.0,33553.0,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNetCore.DataProtection,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.DataProtection.dll,208680.0,150177.0,357776.0,67.0,97.0,150.0,0.0,45.0,0.0,247.0,,,,,,,,,,,,,,915.0,213.0
xunit.runner.visualstudio,4.0.0,native_only,,,,,65558.0,1390337.0,,,,,,,,,,,,,,,,,,,,,,
System.Runtime.Serialization.Formatters,10.0.11,ok,,net8.0,lib/net8.0/System.Runtime.Serialization.Formatters.dll,136016.0,127801.0,113270.0,19.0,84.0,137.0,0.0,10.0,0.0,221.0,,,,,,,,,,,,,,714.0,102.0
xunit,2.9.3,metapackage,,,,,31659.0,31659.0,,,,,,,,,,,,,,,,,,,,,,
xunit.abstractions,2.0.3,ok,,netstandard2.0,lib/netstandard2.0/xunit.abstractions.dll,21928.0,77098.0,75155.0,73.0,33.0,78.0,0.0,0.0,0.0,111.0,,,,,,,,,,,,,,114.0,74.0
coverlet.collector,10.0.1,native_only,,,,,65558.0,4888920.0,,,,,,,,,,,,,,,,,,,,,,
xunit.analyzers,2.0.0,tools_only,,,,,65558.0,333279.0,,,,,,,,,,,,,,,,,,,,,,
xunit.assert,2.9.3,ok,,netstandard1.1,lib/netstandard1.1/xunit.assert.dll,169168.0,151474.0,246078.0,50.0,264.0,26.0,0.0,6.0,0.0,290.0,,,,,,,,,,,,,,648.0,133.0
FluentValidation,12.1.1,ok,,net8.0,lib/net8.0/FluentValidation.dll,531456.0,241364.0,262911.0,114.0,341.0,247.0,1.0,88.0,0.0,589.0,,,,,,,,,,,,,,1433.0,353.0
System.Net.NameResolution,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Net.NameResolution.dll,21736.0,78620.0,177639.0,2.0,4.0,3.0,0.0,1.0,0.0,7.0,,,,,,,,,,,,,,11.0,3.0
Microsoft.AspNet.WebApi.Client,6.0.0,ok,,netstandard2.0,lib/netstandard2.0/System.Net.Http.Formatting.dll,189360.0,146049.0,331048.0,54.0,222.0,249.0,3.0,76.0,0.0,474.0,,,,,,,,,,,,,,1091.0,162.0
Microsoft.AspNetCore.Mvc.Core,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Mvc.Core.dll,576864.0,283203.0,318344.0,403.0,748.0,878.0,0.0,415.0,2.0,1626.0,,,,,,,,,,,,,,3549.0,647.0
